Date,01/02/2020,Material,Brass,6min,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
639998,289.21,288.15,286.09,286.46,285.96,286.34,288.46,283.15
640137,289.21,288.15,286.15,286.4,285.96,286.34,288.4,283.15
640274,289.27,288.15,286.15,286.4,285.96,286.34,288.4,283.15
640411,289.27,288.15,286.09,286.4,285.96,286.34,288.4,283.15
640548,289.21,288.15,286.09,286.4,285.96,286.34,288.46,283.15
640686,289.21,288.15,286.09,286.4,285.96,286.34,288.46,283.15
640824,289.21,288.15,286.09,286.46,285.96,286.34,288.46,283.15
640961,289.15,288.09,286.09,286.46,285.96,286.34,288.46,283.15
641098,289.15,288.09,286.09,286.34,285.96,286.34,288.46,283.15
641235,289.15,288.15,286.09,286.34,285.96,286.34,288.46,283.15
641373,289.15,288.09,286.03,286.34,285.96,286.28,288.46,283.15
641510,289.15,288.09,286.03,286.34,285.96,286.28,288.46,283.15
641648,289.15,288.09,286.09,286.4,285.96,286.34,288.46,283.15
641785,289.15,288.09,286.09,286.4,285.9,286.34,288.46,283.15
641923,289.15,288.09,286.09,286.4,285.9,286.34,288.46,283.15
642060,289.15,288.09,286.09,286.4,285.96,286.34,288.46,283.15
642197,289.15,288.09,286.09,286.4,285.96,286.34,288.46,283.15
642335,289.15,288.09,286.09,286.4,285.9,286.34,288.46,283.09
642472,289.15,288.09,286.09,286.34,285.9,286.34,288.46,283.09
642610,289.15,288.09,286.09,286.34,285.96,286.34,288.46,283.15
642747,289.15,288.09,286.03,286.34,285.9,286.34,288.46,283.09
642884,289.09,288.09,286.03,286.34,285.9,286.4,288.46,283.09
643021,289.09,288.09,286.03,286.34,285.9,286.4,288.46,283.15
643160,289.09,288.09,286.03,286.34,285.9,286.34,288.53,283.15
643297,289.09,288.03,286.03,286.4,285.96,286.34,288.53,283.15
643434,289.09,288.03,286.03,286.34,285.96,286.34,288.53,283.15
643571,289.09,288.03,286.03,286.34,285.96,286.4,288.53,283.15
643708,289.09,288.03,286.03,286.34,285.96,286.4,288.53,283.15
643846,289.09,288.03,286.03,286.34,285.9,286.34,288.53,283.09
643984,289.09,288.03,286.03,286.34,285.9,286.34,288.53,283.09
644121,289.03,288.09,286.03,286.34,285.9,286.34,288.59,283.09
644258,289.03,288.09,286.09,286.34,285.9,286.34,288.59,283.09
644396,289.03,288.09,286.09,286.34,285.96,286.34,288.59,283.09
644533,289.03,288.09,286.09,286.4,285.9,286.34,288.59,283.09
644670,289.03,288.09,286.09,286.4,285.9,286.34,288.59,283.09
644807,289.03,288.03,286.03,286.34,285.9,286.34,288.53,283.09
644945,289.03,288.03,286.09,286.34,285.9,286.34,288.53,283.09
645083,288.96,288.09,286.09,286.34,285.96,286.34,288.53,283.09
645220,288.96,288.09,286.03,286.34,285.96,286.34,288.53,283.15
645357,288.96,288.09,286.03,286.34,285.9,286.34,288.59,283.15
645494,288.96,288.03,286.09,286.34,285.9,286.34,288.59,283.09
645632,289.03,288.03,286.09,286.34,285.9,286.34,288.59,283.09
645769,289.03,288.09,286.03,286.34,285.9,286.34,288.59,283.09
645907,288.96,288.09,286.03,286.34,285.9,286.34,288.59,283.09
646044,288.96,288.03,286.03,286.34,285.9,286.34,288.59,283.09
646181,288.96,288.03,285.96,286.34,285.9,286.34,288.59,283.09
646319,288.96,288.09,285.96,286.34,285.9,286.34,288.65,283.09
646456,288.96,288.09,286.03,286.34,285.9,286.4,288.65,283.09
646593,288.96,288.09,286.03,286.34,285.9,286.34,288.59,283.09
646730,288.96,288.03,286.03,286.34,285.9,286.34,288.59,283.15
646868,288.96,288.03,286.03,286.34,285.9,286.28,288.59,283.15
647006,288.96,288.03,286.03,286.34,285.9,286.28,288.59,283.15
647143,288.96,288.03,286.03,286.34,285.9,286.34,288.59,283.15
647280,288.96,288.03,286.03,286.34,285.9,286.34,288.59,283.09
647417,288.96,288.03,285.96,286.34,285.9,286.34,288.65,283.09
647555,288.9,288.03,285.96,286.34,285.9,286.34,288.65,283.09
647693,288.9,287.96,286.09,286.28,285.9,286.34,288.65,283.15
647830,288.9,287.96,286.03,286.28,285.9,286.34,288.65,283.15
647967,288.9,288.03,286.03,286.28,285.9,286.4,288.65,283.09
648104,288.84,288.03,286.03,286.28,285.9,286.4,288.71,283.09
648242,288.84,288.03,286.03,286.34,285.9,286.4,288.71,283.09
648379,288.84,288.03,286.03,286.34,285.9,286.34,288.65,283.09
648517,288.84,288.03,286.03,286.34,285.9,286.34,288.65,283.09
648654,288.84,288.03,285.96,286.34,285.9,286.34,288.71,283.09
648792,288.9,288.03,285.96,286.28,285.9,286.34,288.71,283.09
648929,288.9,287.96,286.03,286.28,285.84,286.34,288.65,283.09
649066,288.84,287.96,286.03,286.28,285.84,286.34,288.65,283.09
649203,288.84,287.96,286.03,286.34,285.9,286.34,288.65,283.09
649340,288.9,287.96,286.03,286.34,285.9,286.34,288.71,283.09
649479,288.84,287.96,286.03,286.28,285.9,286.4,288.71,283.15
649616,288.84,287.96,286.03,286.28,285.84,286.4,288.65,283.15
649753,288.84,287.96,286.03,286.34,285.84,286.4,288.65,283.15
649890,288.84,287.96,286.03,286.34,285.84,286.34,288.71,283.09
650028,288.84,287.96,285.96,286.28,285.84,286.34,288.71,283.09
650165,288.84,287.9,285.96,286.28,285.84,286.4,288.71,283.15
650303,288.84,287.96,285.96,286.28,285.84,286.4,288.71,283.15
650440,288.84,287.96,285.96,286.28,285.9,286.34,288.78,283.09
650577,288.84,287.96,285.96,286.28,285.9,286.34,288.78,283.09
650715,288.78,287.96,285.96,286.28,285.9,286.4,288.71,283.09
650852,288.78,287.96,286.03,286.28,285.9,286.4,288.71,283.09
650989,288.84,287.96,285.96,286.28,285.84,286.4,288.71,283.09
651127,288.84,287.9,285.96,286.21,285.84,286.4,288.78,283.15
651265,288.78,287.9,285.96,286.21,285.84,286.4,288.78,283.15
651402,288.78,287.9,285.96,286.21,285.84,286.4,288.71,283.09
651539,288.78,287.96,286.03,286.21,285.84,286.4,288.71,283.09
651676,288.78,287.96,286.03,286.21,285.84,286.34,288.78,283.09
651813,288.78,287.9,285.96,286.21,285.84,286.34,288.78,283.09
651951,288.71,287.9,286.03,286.28,285.84,286.34,288.78,283.09
652089,288.71,287.9,286.03,286.28,285.84,286.34,288.78,283.15
652226,288.71,287.9,285.96,286.28,285.84,286.4,288.78,283.15
652363,288.71,287.9,285.96,286.21,285.84,286.34,288.78,283.09
652500,288.71,287.9,285.96,286.21,285.9,286.34,288.78,283.09
652638,288.71,287.9,285.96,286.28,285.9,286.34,288.78,283.09
652775,288.71,287.9,285.96,286.28,285.9,286.34,288.78,283.09
652913,288.78,287.9,285.96,286.28,285.84,286.4,288.78,283.15
653050,288.78,287.84,285.96,286.28,285.84,286.4,288.78,283.15
653188,288.78,287.84,285.96,286.21,285.84,286.4,288.78,283.15
653325,288.78,287.84,285.96,286.21,285.84,286.4,288.78,283.15
653462,288.78,287.84,285.96,286.21,285.84,286.4,288.78,283.15
653600,288.78,287.84,285.96,286.21,285.84,286.4,288.78,283.15
653737,288.71,287.9,285.96,286.28,285.84,286.4,288.78,283.15
653875,288.71,287.9,285.96,286.28,285.84,286.4,288.78,283.15
654012,288.71,287.84,285.96,286.28,285.84,286.4,288.78,283.15
654149,288.71,287.84,286.03,286.28,285.84,286.4,288.78,283.09
654286,288.71,287.84,286.03,286.21,285.84,286.4,288.78,283.15
654425,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.15
654562,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.15
654699,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.15
654836,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
654973,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
655111,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
655249,288.71,287.84,285.96,286.21,285.84,286.34,288.84,283.09
655386,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.15
655523,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
655661,288.71,287.84,285.96,286.21,285.84,286.4,288.84,283.09
655798,288.71,287.84,285.96,286.28,285.84,286.4,288.84,283.15
655935,288.65,287.78,285.96,286.28,285.84,286.34,288.84,283.15
656073,288.65,287.84,285.96,286.21,285.84,286.34,288.84,283.09
656210,288.65,287.84,285.96,286.21,285.78,286.4,288.84,283.09
656348,288.71,287.78,285.96,286.21,285.78,286.4,288.84,283.09
656485,288.71,287.78,285.96,286.21,285.84,286.4,288.84,283.09
656622,288.71,287.78,285.96,286.21,285.84,286.4,288.84,283.09
656759,288.71,287.78,285.96,286.21,285.84,286.4,288.84,283.09
656897,288.65,287.84,285.9,286.21,285.84,286.4,288.9,283.09
657035,288.65,287.78,285.9,286.21,285.84,286.4,288.9,283.09
657172,288.65,287.78,285.9,286.15,285.84,286.4,288.9,283.09
657309,288.65,287.78,285.96,286.15,285.84,286.4,288.9,283.09
657446,288.65,287.78,285.96,286.15,285.84,286.4,288.9,283.09
657584,288.71,287.78,285.9,286.15,285.84,286.4,288.9,283.09
657721,288.71,287.78,285.9,286.15,285.78,286.4,288.9,283.09
657858,288.65,287.78,285.9,286.15,285.78,286.4,288.9,283.09
657996,288.65,287.78,285.96,286.15,285.84,286.4,288.9,283.03
658134,288.65,287.78,285.96,286.15,285.84,286.4,288.9,283.03
658271,288.65,287.78,285.9,286.15,285.84,286.4,288.9,283.03
658408,288.65,287.78,285.9,286.21,285.84,286.46,288.9,283.03
658545,288.65,287.71,285.9,286.21,285.78,286.46,288.9,283.03
658682,288.65,287.71,285.9,286.15,285.78,286.4,288.96,283.03
658820,288.65,287.78,285.96,286.15,285.84,286.4,288.96,283.03
658958,288.65,287.78,285.96,286.15,285.84,286.4,288.9,283.09
659095,288.59,287.78,285.9,286.15,285.84,286.4,288.9,283.09
659232,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
659369,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
659507,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
659644,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
659781,288.65,287.71,285.9,286.21,285.84,286.4,288.96,283.03
659919,288.65,287.71,285.9,286.21,285.84,286.4,288.96,283.09
660057,288.59,287.71,285.9,286.15,285.84,286.4,288.96,283.09
660194,288.59,287.71,285.96,286.15,285.84,286.4,288.96,283.09
660331,288.59,287.71,285.96,286.15,285.84,286.4,288.96,283.09
660468,288.59,287.71,285.9,286.15,285.84,286.46,288.96,283.09
660605,288.59,287.71,285.9,286.15,285.78,286.46,288.96,283.09
660743,288.59,287.71,285.9,286.15,285.78,286.4,288.96,283.03
660881,288.59,287.71,285.9,286.15,285.78,286.46,288.96,283.03
661018,288.59,287.71,285.9,286.15,285.84,286.46,288.96,283.03
661155,288.59,287.71,285.9,286.15,285.84,286.4,289.03,283.03
661293,288.59,287.71,285.9,286.21,285.84,286.4,289.03,283.03
661430,288.59,287.71,285.9,286.21,285.84,286.4,288.96,283.03
661567,288.59,287.71,285.9,286.15,285.78,286.4,288.96,283.03
661704,288.53,287.65,285.9,286.15,285.78,286.46,288.96,283.03
661842,288.53,287.71,285.9,286.15,285.84,286.46,288.96,283.03
661980,288.53,287.71,285.84,286.15,285.84,286.4,289.03,283.03
662117,288.53,287.71,285.9,286.15,285.78,286.46,289.03,283.09
662254,288.53,287.71,285.9,286.15,285.78,286.46,289.03,283.09
662391,288.53,287.65,285.9,286.09,285.78,286.4,289.03,283.03
662529,288.53,287.65,285.9,286.09,285.78,286.4,289.03,283.03
662666,288.53,287.65,285.9,286.09,285.78,286.4,289.03,283.03
662804,288.53,287.65,285.9,286.09,285.84,286.4,289.03,283.03
662941,288.53,287.65,285.84,286.15,285.84,286.4,289.03,283.03
663078,288.53,287.65,285.84,286.15,285.84,286.4,289.03,283.03
663216,288.53,287.65,285.84,286.21,285.84,286.46,288.96,283.03
663353,288.53,287.65,285.9,286.09,285.84,286.46,288.96,282.96
663490,288.53,287.65,285.9,286.09,285.84,286.46,289.03,282.96
663627,288.53,287.65,285.84,286.09,285.84,286.4,289.03,283.03
663766,288.53,287.59,285.84,286.09,285.78,286.4,289.03,283.03
663903,288.46,287.59,285.84,286.15,285.78,286.46,289.03,283.03
664040,288.46,287.59,285.84,286.15,285.78,286.46,289.03,283.03
664177,288.46,287.59,285.84,286.15,285.78,286.4,289.03,283.03
664314,288.46,287.65,285.84,286.15,285.78,286.4,289.03,283.03
664452,288.46,287.65,285.84,286.15,285.78,286.4,289.03,283.03
664589,288.46,287.65,285.84,286.15,285.84,286.4,289.03,282.96
664727,288.46,287.59,285.84,286.15,285.84,286.4,289.09,282.96
664864,288.46,287.59,285.78,286.15,285.84,286.46,289.03,283.03
665001,288.46,287.59,285.84,286.15,285.84,286.46,289.03,283.03
665139,288.4,287.59,285.84,286.15,285.78,286.46,289.03,282.96
665276,288.4,287.59,285.78,286.09,285.78,286.46,289.03,283.03
665413,288.4,287.59,285.78,286.09,285.84,286.4,289.09,283.03
665550,288.46,287.59,285.84,286.15,285.84,286.4,289.09,282.96
665689,288.46,287.59,285.84,286.15,285.84,286.4,289.09,282.96
665826,288.4,287.59,285.84,286.09,285.78,286.4,289.09,282.96
665963,288.4,287.59,285.78,286.09,285.78,286.46,289.09,282.96
666100,288.4,287.59,285.78,286.09,285.78,286.46,289.09,282.96
666237,288.4,287.59,285.84,286.09,285.78,286.46,289.09,282.96
666375,288.4,287.59,285.84,286.09,285.84,286.4,289.03,282.96
666512,288.34,287.53,285.84,286.09,285.84,286.4,289.03,283.03
666650,288.34,287.59,285.84,286.09,285.78,286.46,289.09,283.03
666787,288.34,287.59,285.78,286.09,285.78,286.46,289.09,282.96
666925,288.34,287.53,285.78,286.09,285.78,286.4,289.09,282.96
667062,288.4,287.53,285.78,286.09,285.78,286.4,289.09,283.03
667199,288.4,287.59,285.78,286.09,285.78,286.46,289.09,283.03
667336,288.34,287.59,285.78,286.09,285.84,286.46,289.09,283.03
667473,288.34,287.46,285.78,286.09,285.84,286.4,289.09,282.96
667612,288.34,287.53,285.78,286.09,285.78,286.4,289.03,282.96
667749,288.34,287.53,285.78,286.09,285.78,286.4,289.03,283.03
667886,288.34,287.53,285.78,286.03,285.78,286.4,289.09,283.03
668023,288.28,287.53,285.78,286.03,285.78,286.4,289.09,283.03
668161,288.28,287.53,285.71,286.09,285.78,286.4,289.09,283.03
668298,288.28,287.53,285.71,286.09,285.78,286.4,289.09,283.03
668435,288.28,287.46,285.78,286.03,285.78,286.46,289.03,283.03
668573,288.34,287.46,285.78,286.09,285.78,286.46,289.03,283.03
668710,288.28,287.46,285.78,286.09,285.78,286.46,289.03,283.03
668848,288.28,287.46,285.78,286.09,285.78,286.46,289.03,283.03
668985,288.28,287.46,285.78,286.09,285.78,286.46,289.09,283.03
669122,288.28,287.46,285.78,286.03,285.78,286.46,289.09,283.03
669259,288.28,287.46,285.78,286.03,285.78,286.46,289.09,283.03
669396,288.28,287.46,285.78,286.03,285.78,286.46,289.09,283.03
669535,288.28,287.46,285.78,286.03,285.78,286.46,289.09,283.03
669672,288.21,287.46,285.71,286.03,285.78,286.46,289.03,282.96
669809,288.21,287.46,285.71,286.03,285.78,286.46,289.03,282.96
669946,288.21,287.46,285.78,286.03,285.84,286.46,289.09,283.03
670084,288.21,287.46,285.71,286.03,285.78,286.46,289.09,283.03
670221,288.21,287.46,285.71,286.03,285.78,286.46,289.09,283.03
670358,288.21,287.46,285.78,286.03,285.78,286.4,289.09,283.03
670496,288.15,287.4,285.78,286.03,285.78,286.4,289.09,283.03
670633,288.15,287.4,285.71,286.03,285.78,286.46,289.09,282.96
670771,288.15,287.46,285.71,286.03,285.78,286.46,289.09,282.96
670908,288.15,287.46,285.71,286.03,285.78,286.46,289.09,283.03
671045,288.15,287.4,285.71,286.09,285.78,286.46,289.09,283.03
671182,288.15,287.46,285.71,286.03,285.78,286.46,289.09,283.03
671320,288.15,287.46,285.71,286.03,285.78,286.46,289.09,283.03
671458,288.15,287.4,285.71,286.03,285.78,286.46,289.03,282.96
671595,288.15,287.4,285.71,286.03,285.78,286.4,289.03,282.96
671732,288.15,287.4,285.71,286.03,285.78,286.4,289.03,282.96
671869,288.15,287.4,285.71,286.03,285.78,286.46,289.03,282.96
672007,288.15,287.34,285.71,286.03,285.78,286.46,289.03,282.96
672144,288.15,287.34,285.71,286.03,285.78,286.4,289.03,283.03
672281,288.15,287.34,285.65,286.03,285.78,286.4,289.03,283.03
672419,288.15,287.4,285.65,286.03,285.78,286.46,289.03,283.03
672557,288.15,287.4,285.65,286.03,285.78,286.46,289.03,283.03
672694,288.09,287.4,285.65,286.03,285.78,286.4,289.09,282.96
672831,288.15,287.4,285.65,285.96,285.78,286.4,289.09,282.96
672968,288.15,287.4,285.65,285.96,285.78,286.4,289.09,282.96
673105,288.09,287.34,285.65,286.03,285.71,286.4,289.09,282.96
673243,288.09,287.34,285.65,286.03,285.71,286.4,289.09,282.96
673381,288.09,287.34,285.65,285.96,285.71,286.4,289.09,282.96
673518,288.09,287.34,285.65,285.96,285.71,286.4,289.09,282.96
673655,288.03,287.34,285.65,286.03,285.78,286.46,289.09,282.96
673793,288.03,287.34,285.65,286.03,285.78,286.46,289.09,282.96
673930,288.03,287.34,285.71,286.03,285.71,286.46,289.09,283.03
674067,288.03,287.34,285.71,285.96,285.71,286.46,289.09,283.03
674204,288.03,287.34,285.71,285.96,285.71,286.4,289.09,283.03
674342,288.03,287.34,285.71,285.96,285.71,286.46,289.09,283.03
674480,288.03,287.34,285.65,285.96,285.78,286.46,289.09,283.03
674617,288.03,287.34,285.65,286.03,285.71,286.4,289.15,283.03
674754,288.03,287.34,285.65,286.03,285.71,286.4,289.15,283.03
674891,288.03,287.28,285.65,285.96,285.78,286.4,289.09,283.09
675028,288.03,287.28,285.65,285.96,285.78,286.4,289.09,283.03
675166,288.03,287.28,285.71,286.03,285.71,286.46,289.09,283.03
675304,288.03,287.34,285.71,286.03,285.71,286.46,289.09,283.03
675441,288.03,287.34,285.65,285.96,285.78,286.46,289.15,283.03
675578,288.03,287.28,285.65,285.96,285.78,286.46,289.15,283.03
675716,288.03,287.28,285.71,285.96,285.71,286.4,289.09,283.03
675853,287.96,287.28,285.71,285.96,285.71,286.46,289.09,283.09
675990,288.03,287.28,285.71,286.03,285.71,286.46,289.09,283.09
676127,288.03,287.28,285.71,286.03,285.71,286.4,289.09,283.09
676265,287.96,287.21,285.71,285.96,285.78,286.4,289.09,283.03
676403,287.96,287.21,285.65,285.96,285.71,286.46,289.09,283.03
676540,287.96,287.21,285.65,285.96,285.71,286.46,289.09,283.09
676677,287.96,287.21,285.71,285.96,285.78,286.46,289.15,283.09
676814,287.96,287.28,285.65,285.96,285.78,286.46,289.15,283.09
676952,287.9,287.28,285.65,285.96,285.78,286.4,289.15,283.09
677089,287.9,287.28,285.71,285.96,285.78,286.4,289.15,283.09
677227,287.9,287.21,285.71,285.96,285.71,286.4,289.15,283.03
677364,287.9,287.21,285.65,285.96,285.71,286.4,289.15,283.03
677501,287.96,287.21,285.65,285.9,285.78,286.4,289.15,283.09
677639,287.96,287.21,285.65,285.9,285.78,286.4,289.15,283.09
677776,287.96,287.21,285.59,285.96,285.71,286.4,289.15,283.09
677913,287.96,287.21,285.59,285.96,285.71,286.4,289.15,283.09
678050,287.96,287.21,285.65,285.96,285.71,286.4,289.15,283.09
678189,287.9,287.21,285.65,285.96,285.78,286.4,289.15,283.03
678326,287.9,287.21,285.65,285.96,285.78,286.46,289.15,283.03
678463,287.9,287.21,285.65,285.96,285.71,286.46,289.15,283.03
678600,287.9,287.21,285.65,285.96,285.71,286.46,289.15,283.03
678737,287.9,287.21,285.65,285.96,285.78,286.46,289.15,283.09
678875,287.9,287.21,285.65,285.96,285.78,286.4,289.15,283.09
679012,287.96,287.21,285.65,285.96,285.78,286.4,289.15,283.09
679150,287.84,287.15,285.65,285.9,285.78,286.46,289.15,283.09
679287,287.84,287.15,285.65,285.9,285.71,286.46,289.15,283.03
679425,287.9,287.15,285.65,285.9,285.71,286.46,289.21,283.03
679562,287.9,287.15,285.65,285.96,285.71,286.46,289.21,283.03
679699,287.84,287.21,285.65,285.96,285.71,286.46,289.21,283.03
679836,287.84,287.15,285.65,285.9,285.71,286.4,289.15,283.03
679973,287.84,287.15,285.65,285.9,285.78,286.4,289.15,283.03
680111,287.9,287.15,285.65,285.96,285.78,286.46,289.21,283.03
680249,287.9,287.15,285.59,285.96,285.71,286.46,289.21,283.03
680386,287.84,287.15,285.59,285.9,285.71,286.4,289.21,283.03
680523,287.84,287.15,285.59,285.9,285.71,286.4,289.21,283.03
680660,287.9,287.15,285.65,285.9,285.71,286.4,289.21,283.03
680798,287.9,287.15,285.65,285.9,285.65,286.4,289.21,283.03
680935,287.84,287.15,285.65,285.9,285.65,286.4,289.27,283.03
681072,287.84,287.15,285.65,285.9,285.65,286.46,289.27,283.03
681210,287.84,287.15,285.59,285.9,285.71,286.46,289.21,283.03
681348,287.78,287.15,285.59,285.9,285.71,286.46,289.21,283.03
681485,287.78,287.15,285.59,285.9,285.71,286.46,289.21,283.03
681622,287.84,287.15,285.59,285.9,285.71,286.46,289.27,283.03
681759,287.84,287.15,285.59,285.9,285.71,286.46,289.27,283.03
681896,287.78,287.15,285.65,285.9,285.71,286.46,289.21,283.09
682034,287.78,287.15,285.65,285.9,285.71,286.46,289.21,283.09
682172,287.84,287.15,285.59,285.9,285.71,286.46,289.27,283.03
682309,287.78,287.09,285.59,285.9,285.71,286.46,289.27,283.03
682446,287.78,287.09,285.65,285.9,285.71,286.46,289.27,283.03
682584,287.78,287.09,285.59,285.9,285.71,286.46,289.27,283.03
682721,287.78,287.09,285.59,285.96,285.71,286.46,289.27,283.03
682858,287.84,287.09,285.59,285.96,285.71,286.4,289.27,283.03
682995,287.84,287.09,285.59,285.9,285.71,286.4,289.27,283.03
683133,287.78,287.09,285.59,285.9,285.71,286.46,289.27,283.03
683271,287.84,287.09,285.59,285.9,285.71,286.46,289.27,283.03
683408,287.84,287.09,285.59,285.9,285.71,286.46,289.27,282.96
683545,287.78,287.09,285.59,285.9,285.71,286.46,289.27,283.03
683682,287.78,287.09,285.59,285.9,285.71,286.4,289.27,283.03
683820,287.84,287.09,285.59,285.9,285.71,286.46,289.27,282.96
683957,287.84,287.09,285.59,285.9,285.71,286.46,289.34,282.96
684095,287.78,287.09,285.53,285.9,285.71,286.46,289.34,282.96
684232,287.78,287.09,285.53,285.9,285.71,286.46,289.34,282.96
684369,287.78,287.09,285.53,285.9,285.71,286.46,289.34,283.03
684507,287.71,287.09,285.53,285.9,285.71,286.46,289.34,283.03
684644,287.71,287.03,285.53,285.9,285.71,286.46,289.34,282.96
684781,287.71,287.03,285.59,285.96,285.71,286.46,289.34,283.03
684919,287.71,287.09,285.59,285.96,285.71,286.46,289.34,283.03
685057,287.71,287.09,285.53,285.9,285.71,286.46,289.34,283.03
685194,287.71,287.03,285.53,285.9,285.71,286.46,289.4,283.03
685331,287.78,287.03,285.53,285.9,285.78,286.4,289.34,283.03
685468,287.71,287.03,285.53,285.9,285.71,286.4,289.34,283.03
685605,287.71,287.09,285.53,285.9,285.71,286.4,289.34,283.03
685743,287.71,287.09,285.53,285.9,285.71,286.4,289.34,283.03
685881,287.71,287.09,285.53,285.84,285.71,286.4,289.34,283.03
686018,287.71,287.09,285.53,285.84,285.71,286.4,289.34,283.03
686155,287.71,287.03,285.53,285.9,285.71,286.46,289.34,283.03
686292,287.71,287.03,285.53,285.9,285.71,286.46,289.34,283.03
686430,287.71,287.03,285.53,285.84,285.71,286.46,289.4,283.03
686567,287.71,287.03,285.53,285.84,285.65,286.46,289.4,282.96
686704,287.71,287.03,285.53,285.9,285.65,286.46,289.34,282.96
686842,287.71,286.96,285.53,285.9,285.71,286.46,289.34,282.96
686980,287.65,286.96,285.46,285.84,285.71,286.46,289.34,282.96
687117,287.65,286.96,285.46,285.9,285.71,286.46,289.4,282.96
687254,287.65,287.03,285.46,285.9,285.71,286.46,289.4,282.96
687391,287.65,287.03,285.46,285.9,285.71,286.4,289.34,282.96
687528,287.65,287.03,285.46,285.9,285.71,286.4,289.34,283.03
687667,287.65,287.03,285.53,285.84,285.71,286.4,289.4,283.03
687804,287.65,286.96,285.53,285.84,285.71,286.4,289.4,282.96
687941,287.59,286.96,285.46,285.84,285.71,286.4,289.4,282.96
688078,287.59,286.96,285.46,285.84,285.71,286.46,289.4,282.96
688216,287.65,286.96,285.46,285.84,285.71,286.46,289.4,282.96
688353,287.65,286.96,285.46,285.84,285.71,286.46,289.34,282.96
688490,287.65,287.03,285.46,285.84,285.65,286.46,289.34,282.96
688628,287.59,287.03,285.46,285.84,285.65,286.4,289.34,282.96
688765,287.59,286.96,285.46,285.84,285.71,286.4,289.34,282.96
688903,287.59,286.96,285.46,285.84,285.71,286.4,289.34,282.96
689040,287.59,286.96,285.46,285.84,285.65,286.4,289.34,282.96
689177,287.59,286.9,285.4,285.84,285.65,286.4,289.4,282.96
689314,287.59,286.9,285.4,285.84,285.71,286.46,289.4,282.96
689453,287.59,286.9,285.46,285.84,285.71,286.46,289.4,282.96
689590,287.53,286.9,285.46,285.84,285.65,286.46,289.4,282.96
689727,287.53,286.9,285.46,285.84,285.65,286.46,289.4,282.96
689864,287.53,286.96,285.46,285.84,285.71,286.46,289.4,282.96
690001,287.53,286.96,285.46,285.84,285.65,286.46,289.4,282.96
690139,287.53,286.9,285.46,285.84,285.65,286.46,289.4,282.96
690276,287.53,286.9,285.46,285.78,285.71,286.46,289.4,282.96
690414,287.53,286.9,285.46,285.78,285.71,286.46,289.4,282.96
690551,287.53,286.9,285.46,285.78,285.65,286.46,289.4,282.96
690689,287.53,286.9,285.46,285.78,285.65,286.46,289.4,283.03
690826,287.53,286.84,285.4,285.78,285.71,286.4,289.4,283.03
690963,287.53,286.84,285.4,285.78,285.71,286.4,289.4,283.03
691100,287.53,286.9,285.46,285.78,285.65,286.4,289.46,283.03
691238,287.53,286.9,285.46,285.78,285.65,286.4,289.46,283.03
691376,287.53,286.9,285.4,285.78,285.65,286.4,289.4,283.03
691513,287.53,286.9,285.4,285.78,285.65,286.4,289.4,283.03
691650,287.53,286.84,285.4,285.78,285.65,286.46,289.46,282.96
691787,287.46,286.9,285.4,285.78,285.65,286.4,289.46,282.96
691924,287.46,286.9,285.4,285.78,285.65,286.4,289.46,283.09
692062,287.46,286.84,285.4,285.78,285.65,286.46,289.46,283.03
692200,287.46,286.84,285.4,285.84,285.65,286.46,289.46,283.03
692337,287.53,286.84,285.4,285.78,285.65,286.46,289.46,283.03
692474,287.53,286.84,285.4,285.78,285.65,286.46,289.46,283.03
692612,287.46,286.84,285.4,285.84,285.65,286.4,289.4,283.03
692749,287.46,286.84,285.4,285.84,285.65,286.4,289.4,283.03
692886,287.46,286.84,285.4,285.78,285.65,286.46,289.46,283.03
693023,287.46,286.78,285.4,285.78,285.65,286.46,289.46,283.03
693161,287.46,286.78,285.4,285.78,285.65,286.4,289.4,283.03
693299,287.4,286.78,285.34,285.78,285.65,286.46,289.4,283.03
693436,287.4,286.78,285.34,285.78,285.65,286.46,289.4,283.03
693573,287.4,286.84,285.34,285.78,285.59,286.4,289.4,283.03
693710,287.46,286.78,285.4,285.78,285.59,286.4,289.4,283.03
693848,287.46,286.78,285.4,285.78,285.65,286.46,289.46,283.03
693986,287.4,286.78,285.34,285.78,285.65,286.46,289.46,283.03
694123,287.4,286.78,285.34,285.78,285.59,286.4,289.4,283.03
694260,287.4,286.71,285.34,285.71,285.59,286.4,289.4,283.03
694397,287.4,286.71,285.34,285.71,285.59,286.46,289.46,283.03
