Date,01/02/2020,Material,Brass,,,,,
739.259,285.96,285.46,284.59,285.09,285.09,285.96,289.15,283.15
740.632,285.96,285.46,284.53,285.03,285.15,285.96,289.09,283.21
742.006,285.96,285.4,284.53,285.09,285.09,285.96,289.15,283.15
743.38,285.96,285.4,284.53,285.03,285.09,285.96,289.15,283.21
744.754,285.84,285.4,284.53,285.03,285.09,285.96,289.21,283.21
746.129,285.84,285.34,284.53,285.03,285.03,285.9,289.21,283.21
747.503,285.84,285.34,284.53,284.96,285.09,285.96,289.27,283.21
748.877,285.84,285.34,284.46,284.96,285.03,285.96,289.27,283.21
750.25,285.84,285.34,284.53,285.03,285.09,285.96,289.27,283.15
751.624,285.84,285.34,284.46,285.03,285.09,285.96,289.34,283.21
752.999,285.84,285.34,284.46,284.96,285.09,285.9,289.27,283.15
754.373,285.78,285.28,284.46,284.96,285.03,285.96,289.21,283.09
755.747,285.78,285.34,284.46,285.03,285.03,285.96,289.15,283.15
757.121,285.71,285.28,284.53,284.96,285.09,285.9,289.03,283.09
758.494,285.71,285.28,284.46,284.96,285.03,285.9,288.96,283.09
759.869,285.71,285.21,284.46,284.96,285.03,285.9,288.84,283.03
761.242,285.71,285.21,284.46,284.9,285.03,285.9,288.78,283.09
762.616,285.65,285.21,284.46,284.9,285.03,285.9,288.65,283.03
763.989,285.59,285.21,284.46,284.96,285.03,285.84,288.53,283.03
765.362,285.65,285.21,284.4,284.9,285.03,285.78,288.46,283.09
766.737,285.59,285.21,284.4,284.9,285.03,285.78,288.4,283.03
768.11,285.59,285.15,284.4,284.9,285.03,285.78,288.34,283.09
769.484,285.53,285.15,284.34,284.84,285.03,285.78,288.21,283.03
770.857,285.46,285.15,284.34,284.9,285.03,285.71,288.21,283.09
772.23,285.53,285.15,284.34,284.9,285.09,285.78,288.21,283.15
773.605,285.4,285.09,284.34,284.84,284.96,285.65,287.96,283.03
774.978,285.4,285.15,284.34,284.84,285.03,285.71,288.03,283.15
776.352,285.4,285.09,284.28,284.78,284.96,285.71,287.96,283.09
777.725,285.46,285.09,284.4,284.84,285.09,285.78,287.96,283.21
779.099,285.53,285.34,284.46,284.96,285.21,285.84,288.03,283.34
