time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,4.08E-05
322.81,282.832101,285.1472509,286.686827,287.23315,286.727896,285.2681928,283.4255347,,
324.18,282.8155412,285.1170873,286.6482241,287.1923153,286.6908669,285.2399318,283.4075821,,
325.55,282.7990966,285.0871252,286.6098629,287.1517152,286.6540298,285.2118029,283.3897076,,
326.93,282.7826472,285.0571465,286.5714643,287.1110543,286.6171173,285.1836021,283.3717817,,
328.3,282.7664304,285.0275837,286.533583,287.0709207,286.5806635,285.1557382,283.3540643,,
329.67,282.7503254,284.9982172,286.495938,287.0310174,286.5443998,285.1280061,283.3364251,,
331.05,282.7342149,284.9688329,286.4582552,286.9910545,286.5080627,285.1002047,283.3187365,,
332.42,282.7183311,284.9398551,286.4210791,286.9516096,286.4721782,285.0727367,283.3012547,,
333.8,282.7024413,284.9108589,286.3838651,286.9121057,286.4362218,285.0452011,283.2837247,,
335.17,282.6867746,284.8822628,286.3471508,286.873114,286.4007139,285.0179966,283.2664006,,
336.54,282.6712145,284.8538545,286.3106639,286.834346,286.3653925,284.9909231,283.249155,,
337.92,282.6556476,284.825427,286.2741389,286.7955199,286.3300012,284.9637843,283.2318629,,
339.29,282.6402984,284.7973906,286.2381035,286.7571971,286.2950521,284.9369731,283.2147749,,
340.66,282.6250529,284.7695372,286.2022905,286.7190942,286.2602875,284.9102923,283.1977655,,
342.04,282.6097999,284.7416637,286.1664393,286.6809341,286.2254549,284.8835484,283.1807112,,
343.41,282.5947596,284.7141726,286.1310678,286.6432686,286.1910583,284.8571285,283.1638594,,
344.78,282.57982,284.6868599,286.0959138,286.6058192,286.156844,284.8308383,283.1470859,,
346.16,282.5648723,284.6595264,286.0607214,286.5683135,286.1225635,284.8044869,283.1302693,,
347.53,282.5501323,284.6325669,286.0259992,286.531294,286.0887129,284.7784561,283.1136531,,
348.91,282.5353839,284.6055863,285.9912386,286.4942188,286.0547974,284.7523654,283.0969948,,
350.28,282.5208399,284.5789742,285.9569419,286.4576241,286.0213076,284.7265928,283.0805356,,
351.65,282.5063922,284.552533,285.9228548,286.4212393,285.9879964,284.7009484,283.0641546,,
353.03,282.4919355,284.5260702,285.8887295,286.3847997,285.9546219,284.6752462,283.0477328,,
354.4,282.4776786,284.4999679,285.8550588,286.3488324,285.9216671,284.6498582,283.0315083,,
355.77,282.4635155,284.4740323,285.8215933,286.3130712,285.8888886,284.6245975,283.0153615,,
357.15,282.4493431,284.4480746,285.7880894,286.2772563,285.8560485,284.5992807,282.9991755,,
358.52,282.4353658,284.4224697,285.7550314,286.2419054,285.823622,284.5742745,282.9831846,,
359.89,282.4214799,284.3970274,285.7221741,286.2067571,285.7913696,284.5493945,282.9672711,,
