time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6
248.7,284.9311456,285.3315949,285.602877,285.7054345,285.624963,285.3740817,285.0510772
250.08,284.9254522,285.3210901,285.5891564,285.6905524,285.6111086,285.363256,285.0440951
251.45,284.9198704,285.3107898,285.5757005,285.6759542,285.5975155,285.3526323,285.0372425
252.83,284.9143177,285.300542,285.5623108,285.6614247,285.5839834,285.3420543,285.0304185
254.2,284.9088736,285.2904935,285.5491792,285.6471725,285.5707067,285.3316741,285.0237213
255.58,284.9034577,285.2804959,285.536112,285.6329872,285.5574898,285.3213387,285.0170523
256.95,284.8981475,285.2706924,285.5232965,285.6190726,285.5445224,285.3111968,285.0105075
258.32,284.8929027,285.2610086,285.5106355,285.6053231,285.5317067,285.3011718,285.0040374
259.7,284.8876847,285.2513735,285.4980363,285.5916384,285.5189488,285.2911906,284.9975949
261.07,284.8825684,285.2419251,285.4856795,285.5782146,285.5064322,285.2813965,284.9912727
262.45,284.8774782,285.2325241,285.4733828,285.564854,285.4939723,285.2716454,284.9849776
263.82,284.8724869,285.223305,285.4613227,285.5517482,285.481748,285.2620773,284.9788001
265.2,284.867521,285.2141319,285.449321,285.538704,285.4695793,285.2525515,284.9726493
266.57,284.8626515,285.2051362,285.4375501,285.5259086,285.4576409,285.2432047,284.9666136
267.94,284.8578415,285.1962497,285.4259205,285.5132651,285.4458425,285.2339662,284.9606475
269.32,284.8530557,285.1874071,285.4143472,285.500681,285.4340979,285.2247688,284.9547074
270.69,284.8483626,285.1787353,285.4029961,285.488337,285.4225756,285.2157445,284.9488786
272.07,284.8436931,285.1701064,285.3916998,285.4760509,285.4111061,285.2067604,284.9430754
273.44,284.839114,285.1616439,285.3806203,285.4639991,285.3998538,285.1979456,284.9373811
274.81,284.8345905,285.1532837,285.3696737,285.4520904,285.3887337,285.1892333,284.9317528
276.19,284.8300895,285.1449645,285.3587797,285.4402376,285.3776646,285.1805601,284.9261493
277.56,284.8256756,285.1368057,285.3480947,285.4286109,285.3668053,285.1720505,284.9206511
278.94,284.8212835,285.1286869,285.337461,285.4170388,285.3559959,285.1635791,284.9151773
280.31,284.8169763,285.1207243,285.3270312,285.4056873,285.3453914,285.1552676,284.9098066
281.69,284.8126903,285.1128007,285.3166514,285.3943892,285.3348357,285.1469936,284.9044597
283.06,284.808487,285.1050295,285.3064706,285.3833065,285.3244803,285.1388759,284.8992135
284.44,284.8043045,285.0972962,285.2963385,285.3722759,285.3141725,285.1307948,284.8939908
285.81,284.8002025,285.0897116,285.2864005,285.3614556,285.3040604,285.1228665,284.8888666
287.18,284.7961501,285.0822182,285.2765813,285.3507637,285.2940673,285.1150309,284.883802
288.56,284.7921175,285.0747611,285.2668091,285.340122,285.2841203,285.107231,284.8787603
289.93,284.7881626,285.0674473,285.2572239,285.3296832,285.2743622,285.0995785,284.8738136
291.31,284.7842271,285.0601689,285.2476845,285.3192935,285.2646492,285.0919609,284.8688893
292.68,284.7803672,285.0530303,285.2383277,285.3091018,285.2551206,285.0844874,284.8640579
294.05,284.7765538,285.0459773,285.2290826,285.2990311,285.2457044,285.0771016,284.8592831
295.43,284.772759,285.0389584,285.2198816,285.2890076,285.2363317,285.0697495,284.8545298
296.8,284.7690371,285.0320741,285.2108566,285.2791753,285.227137,285.0625366,284.8498664
298.18,284.7653333,285.025223,285.2018745,285.2693891,285.217985,285.0553568,284.8452241
299.55,284.7617007,285.0185033,285.1930643,285.2597896,285.2090069,285.0483129,284.8406696
300.93,284.7580856,285.0118159,285.1842959,285.2502351,285.2000703,285.0413013,284.8361359
302.3,284.75454,285.0052567,285.1756953,285.2408627,285.1913036,285.0344227,284.8316879
