time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.81E-05
353.14,284.4153871,285.2702824,285.8348269,286.0301545,285.8380775,285.2977897,284.6207727,,
354.51,284.4095562,285.2597102,285.8213949,286.0160767,285.8254396,285.2882339,284.6147395,,
355.88,284.4037651,285.2492068,285.8080438,286.0020748,285.812861,285.2787168,284.6087283,,
357.26,284.3979716,285.2386957,285.7946762,285.9880469,285.8002505,285.2691696,284.6026955,,
358.63,284.3922592,285.2283286,285.7814854,285.9741959,285.7877906,285.2597306,284.5967287,,
360.01,284.3865441,285.2179535,285.768278,285.9603192,285.7752994,285.250262,284.5907408,,
361.38,284.3809089,285.2077202,285.755245,285.9466174,285.7629576,285.2409011,284.5848186,,
362.75,284.3753116,285.1975527,285.7422897,285.9329893,285.7506745,285.2315792,284.5789189,,
364.13,284.3697113,285.1873768,285.7293178,285.919336,285.7383609,285.2222287,284.5729988,,
365.5,284.3641888,285.1773395,285.7165168,285.9058547,285.7261949,285.2129852,284.5671443,,
366.88,284.3586633,285.1672937,285.7036992,285.8923484,285.713999,285.2037136,284.5612699,,
368.25,284.3532143,285.1573844,285.6910502,285.8790123,285.7019496,285.1945484,284.5554608,,
369.62,284.3478015,285.147538,285.678476,285.865748,285.6899579,285.1854223,284.5496744,,
371,284.3423852,285.1376827,285.6658852,285.852459,285.6779371,285.1762691,284.5438689,,
372.37,284.3370438,285.1279609,285.6534596,285.8393374,285.666061,285.1672213,284.5381283,,
