time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,2.20E-06
112.53,314.7188107,296.869201,286.2833726,282.9375424,281.8027222,281.3790522,281.1122685,,
113.9,314.5880425,296.8956575,286.2977625,282.94144,281.804131,281.379211,281.112294,,
115.27,314.4576927,296.9219156,286.3121859,282.945359,281.805542,281.3793734,281.1123106,,
116.64,314.3277744,296.9479657,286.3266411,282.9492991,281.8069551,281.3795393,281.1123184,,
118.02,314.1973563,296.9739865,286.3412323,282.9532889,281.8083806,281.3797099,281.1123178,,
119.39,314.0683404,296.9995922,286.3557467,282.9572703,281.8097978,281.3798826,281.1123088,,
120.76,313.9397908,297.0249641,286.3702885,282.9612717,281.8112169,281.3800585,281.1122917,,
122.13,313.8117178,297.0500946,286.3848563,282.9652928,281.8126379,281.3802376,281.1122666,,
123.5,313.6841312,297.0749765,286.3994489,282.9693335,281.8140608,281.3804198,281.1122339,,
124.88,313.5561142,297.0997818,286.4141719,282.9734232,281.8154959,281.3806063,281.1121933,,
126.25,313.4295306,297.1241446,286.4288109,282.9775024,281.8169225,281.3807945,281.1121456,,
127.62,313.3034591,297.1482396,286.4434714,282.9816004,281.8183509,281.3809855,281.1120907,,
129,313.1769926,297.172234,286.4582597,282.9857472,281.8197916,281.3811807,281.1120284,,
130.37,313.0519709,297.1957748,286.4729605,282.9898826,281.8212236,281.3813772,281.1119598,,
131.74,312.9274822,297.219032,286.4876801,282.9940362,281.8226574,281.3815765,281.1118845,,
133.11,312.8035325,297.2420009,286.5024175,282.9982081,281.824093,281.3817783,281.1118027,,
134.48,312.6801274,297.2646774,286.517172,283.0023981,281.8255304,281.3819827,281.1117147,,
135.86,312.5563773,297.2872197,286.5320507,283.0066367,281.8269802,281.3821911,281.1116199,,
137.23,312.4340806,297.3092973,286.5468372,283.0108626,281.8284213,281.3824004,281.1115198,,
138.6,312.3123429,297.3310714,286.5616386,283.0151062,281.8298643,281.3826121,281.111414,,
139.97,312.1911681,297.3525388,286.5764541,283.0193674,281.8313091,281.3828262,281.1113025,,
141.34,312.0705599,297.3736967,286.5912831,283.0236462,281.8327558,281.3830426,281.1111856,,
142.72,311.9496476,297.3946934,286.6062333,283.0279739,281.834215,281.3832628,281.1110625,,
144.09,311.8301864,297.4152223,286.6210874,283.0322877,281.8356656,281.3834837,281.1109351,,
