Date,01/02/2020,Material,Brass,3min18s,,,,
240790,327.09,302.84,290.71,288.78,286.09,285.34,284.84,284.65
240927,327.09,302.9,290.71,288.78,286.09,285.34,284.84,284.59
241064,326.96,302.9,290.65,288.78,286.15,285.34,284.78,284.59
241202,326.96,302.84,290.65,288.78,286.15,285.34,284.78,284.59
241340,326.84,302.84,290.65,288.78,286.21,285.28,284.84,284.59
241477,326.84,302.84,290.71,288.78,286.21,285.28,284.84,284.59
241614,326.65,302.84,290.71,288.78,286.15,285.28,284.78,284.65
241752,326.65,302.84,290.65,288.78,286.15,285.28,284.78,284.65
241889,326.53,302.77,290.65,288.71,286.15,285.28,284.84,284.59
242027,326.4,302.77,290.71,288.71,286.15,285.28,284.84,284.59
242164,326.4,302.77,290.65,288.78,286.15,285.34,284.84,284.65
242301,326.28,302.77,290.65,288.78,286.21,285.34,284.84,284.59
242439,326.28,302.77,290.65,288.78,286.21,285.34,284.84,284.59
242576,326.15,302.77,290.65,288.78,286.15,285.34,284.84,284.59
242714,326.15,302.77,290.65,288.78,286.15,285.34,284.84,284.59
242851,326.03,302.71,290.65,288.78,286.21,285.34,284.78,284.59
242989,326.03,302.71,290.65,288.78,286.21,285.34,284.78,284.59
243126,325.9,302.71,290.65,288.78,286.15,285.34,284.84,284.59
243263,325.9,302.71,290.65,288.78,286.15,285.34,284.84,284.65
243400,325.78,302.71,290.65,288.78,286.15,285.28,284.84,284.65
243538,325.65,302.65,290.65,288.78,286.15,285.34,284.84,284.59
243676,325.65,302.65,290.65,288.78,286.15,285.34,284.84,284.59
243813,325.53,302.65,290.65,288.78,286.15,285.28,284.84,284.65
243950,325.53,302.65,290.65,288.78,286.15,285.28,284.84,284.65
244087,325.4,302.65,290.65,288.78,286.15,285.28,284.78,284.59
244226,325.4,302.65,290.65,288.78,286.15,285.28,284.78,284.59
244363,325.34,302.65,290.65,288.84,286.15,285.34,284.84,284.59
244500,325.34,302.65,290.65,288.84,286.15,285.34,284.84,284.59
244637,325.15,302.65,290.65,288.84,286.15,285.34,284.78,284.59
244774,325.15,302.65,290.65,288.78,286.15,285.34,284.84,284.65
244913,325.03,302.65,290.71,288.78,286.21,285.34,284.84,284.65
245050,324.9,302.59,290.71,288.78,286.21,285.34,284.84,284.59
245187,324.9,302.59,290.65,288.78,286.21,285.34,284.84,284.59
245324,324.84,302.52,290.65,288.78,286.21,285.34,284.84,284.59
245462,324.84,302.52,290.65,288.78,286.21,285.34,284.84,284.59
245600,324.65,302.52,290.65,288.78,286.15,285.34,284.84,284.65
245737,324.65,302.52,290.65,288.78,286.15,285.34,284.84,284.59
245874,324.59,302.52,290.65,288.78,286.15,285.28,284.84,284.59
246011,324.59,302.52,290.65,288.78,286.15,285.28,284.84,284.59
246149,324.46,302.52,290.59,288.78,286.21,285.34,284.84,284.59
246286,324.34,302.52,290.59,288.78,286.21,285.34,284.78,284.65
246424,324.34,302.52,290.59,288.78,286.21,285.34,284.78,284.65
246561,324.28,302.46,290.59,288.78,286.15,285.34,284.78,284.59
246699,324.28,302.52,290.59,288.78,286.15,285.34,284.78,284.59
246836,324.15,302.52,290.59,288.78,286.15,285.34,284.78,284.59
246973,324.15,302.46,290.59,288.84,286.15,285.34,284.78,284.59
247111,324.03,302.46,290.59,288.84,286.15,285.34,284.78,284.59
247248,324.03,302.46,290.59,288.78,286.15,285.34,284.78,284.59
247386,323.96,302.46,290.65,288.78,286.15,285.28,284.84,284.59
247523,323.96,302.46,290.65,288.84,286.15,285.28,284.84,284.65
247660,323.84,302.46,290.65,288.84,286.21,285.34,284.84,284.65
247798,323.78,302.4,290.65,288.84,286.21,285.34,284.84,284.59
247936,323.78,302.4,290.65,288.84,286.21,285.28,284.84,284.59
248073,323.65,302.4,290.65,288.84,286.21,285.28,284.78,284.59
248210,323.65,302.4,290.65,288.84,286.21,285.28,284.78,284.65
248347,323.53,302.4,290.65,288.84,286.21,285.34,284.78,284.65
248485,323.53,302.4,290.59,288.84,286.21,285.34,284.78,284.59
248623,323.4,302.4,290.59,288.84,286.21,285.34,284.78,284.59
248760,323.4,302.46,290.65,288.84,286.21,285.34,284.78,284.59
248897,323.28,302.4,290.65,288.84,286.21,285.28,284.84,284.59
249034,323.28,302.4,290.65,288.84,286.21,285.28,284.84,284.59
249172,323.28,302.4,290.65,288.84,286.15,285.34,284.84,284.59
249310,323.09,302.4,290.65,288.84,286.15,285.28,284.78,284.59
249447,323.09,302.34,290.59,288.84,286.21,285.28,284.78,284.59
249584,323.03,302.34,290.59,288.84,286.21,285.34,284.84,284.59
249721,323.03,302.34,290.59,288.84,286.21,285.34,284.84,284.59
249859,322.9,302.34,290.59,288.84,286.15,285.28,284.78,284.59
249997,322.9,302.34,290.65,288.84,286.15,285.28,284.78,284.59
250134,322.9,302.27,290.65,288.84,286.21,285.28,284.84,284.53
250271,322.9,302.27,290.59,288.84,286.21,285.28,284.84,284.53
250408,322.78,302.27,290.59,288.84,286.21,285.34,284.84,284.59
250546,322.65,302.27,290.65,288.84,286.21,285.34,284.84,284.59
250684,322.65,302.27,290.65,288.84,286.21,285.34,284.84,284.59
250821,322.59,302.27,290.65,288.84,286.21,285.34,284.84,284.59
250958,322.59,302.27,290.65,288.84,286.15,285.34,284.84,284.59
251096,322.4,302.27,290.65,288.9,286.15,285.28,284.84,284.59
251233,322.4,302.27,290.65,288.9,286.28,285.28,284.84,284.59
251371,322.4,302.27,290.65,288.9,286.21,285.34,284.84,284.59
251508,322.4,302.27,290.59,288.9,286.21,285.34,284.84,284.59
251645,322.28,302.27,290.65,288.9,286.28,285.34,284.84,284.53
251783,322.21,302.27,290.65,288.9,286.28,285.34,284.84,284.53
251920,322.21,302.21,290.65,288.9,286.21,285.34,284.84,284.59
252058,322.09,302.21,290.65,288.9,286.21,285.34,284.78,284.59
252195,322.09,302.21,290.65,288.9,286.28,285.34,284.78,284.65
252333,322.03,302.21,290.65,288.9,286.28,285.34,284.84,284.59
252470,322.03,302.21,290.65,288.9,286.21,285.34,284.84,284.59
252607,321.9,302.21,290.65,288.9,286.21,285.28,284.84,284.59
252745,321.9,302.21,290.65,288.96,286.21,285.28,284.84,284.59
252882,321.84,302.15,290.65,288.96,286.28,285.34,284.84,284.59
253020,321.78,302.15,290.65,288.9,286.28,285.34,284.84,284.59
253157,321.78,302.15,290.59,288.9,286.21,285.34,284.84,284.59
253294,321.59,302.15,290.59,288.9,286.21,285.34,284.84,284.59
253432,321.59,302.15,290.65,288.96,286.28,285.28,284.84,284.59
253570,321.53,302.09,290.65,288.96,286.28,285.28,284.84,284.59
253707,321.53,302.09,290.65,288.9,286.28,285.28,284.84,284.59
253844,321.46,302.15,290.65,288.9,286.28,285.28,284.78,284.59
253981,321.46,302.15,290.65,288.9,286.21,285.28,284.78,284.59
254118,321.34,302.15,290.65,288.9,286.21,285.34,284.84,284.53
254257,321.34,302.15,290.65,288.96,286.28,285.34,284.84,284.53
254394,321.28,302.15,290.59,288.96,286.28,285.34,284.78,284.53
254531,321.15,302.09,290.59,288.9,286.21,285.34,284.78,284.53
254668,321.15,302.09,290.59,288.9,286.21,285.34,284.78,284.53
254806,321.15,302.02,290.59,288.96,286.21,285.34,284.84,284.59
254944,321.15,302.02,290.59,288.96,286.28,285.28,284.84,284.59
255081,321.03,302.02,290.59,288.9,286.28,285.28,284.84,284.59
255218,321.03,302.02,290.59,288.9,286.21,285.28,284.84,284.59
255355,320.96,302.02,290.59,288.96,286.21,285.34,284.84,284.59
255493,320.96,302.02,290.59,288.96,286.28,285.34,284.84,284.59
255631,320.9,302.02,290.59,288.9,286.28,285.34,284.78,284.59
255768,320.78,302.02,290.59,288.9,286.28,285.34,284.84,284.59
255905,320.78,302.02,290.59,288.96,286.28,285.34,284.84,284.59
256043,320.65,302.02,290.65,288.96,286.28,285.34,284.78,284.59
256180,320.65,301.96,290.65,288.96,286.28,285.34,284.78,284.59
256318,320.59,301.96,290.59,288.96,286.28,285.34,284.84,284.59
256455,320.59,301.96,290.59,288.96,286.21,285.34,284.84,284.59
256592,320.53,301.96,290.59,288.9,286.21,285.34,284.78,284.59
256730,320.53,301.9,290.59,288.9,286.21,285.34,284.78,284.59
256867,320.4,301.9,290.59,288.96,286.21,285.28,284.84,284.59
257005,320.4,301.96,290.59,288.96,286.28,285.28,284.84,284.59
257142,320.4,301.96,290.59,288.96,286.28,285.34,284.84,284.59
257280,320.28,301.96,290.59,288.96,286.21,285.34,284.84,284.59
257417,320.28,301.9,290.59,288.96,286.21,285.34,284.84,284.59
257554,320.21,301.9,290.65,288.96,286.28,285.34,284.84,284.59
257691,320.21,301.9,290.59,288.96,286.21,285.34,284.84,284.59
257829,320.09,301.9,290.59,288.96,286.21,285.28,284.84,284.59
257967,320.09,301.9,290.59,288.96,286.28,285.28,284.84,284.59
258104,320.03,301.9,290.59,288.96,286.28,285.28,284.78,284.59
258241,320.03,301.9,290.59,288.96,286.28,285.28,284.78,284.59
258378,319.9,301.84,290.59,288.96,286.28,285.28,284.84,284.59
258516,319.9,301.84,290.59,289.03,286.28,285.28,284.78,284.59
258654,319.9,301.77,290.59,289.03,286.28,285.34,284.78,284.59
258791,319.78,301.77,290.52,288.96,286.28,285.34,284.78,284.53
258928,319.78,301.84,290.59,288.96,286.28,285.34,284.78,284.53
259065,319.65,301.84,290.59,288.96,286.28,285.34,284.78,284.59
259204,319.65,301.77,290.65,288.96,286.28,285.34,284.78,284.59
259341,319.59,301.77,290.65,288.96,286.28,285.28,284.84,284.59
259478,319.59,301.77,290.59,288.96,286.28,285.28,284.84,284.59
259615,319.46,301.77,290.59,288.96,286.28,285.28,284.84,284.59
259752,319.4,301.77,290.52,289.03,286.28,285.28,284.84,284.53
259891,319.4,301.77,290.52,289.03,286.28,285.28,284.84,284.53
260028,319.21,301.77,290.52,288.96,286.28,285.28,284.78,284.53
260165,319.21,301.71,290.59,288.96,286.28,285.28,284.78,284.59
260302,319.21,301.65,290.59,289.03,286.28,285.28,284.84,284.59
260440,319.21,301.65,290.52,289.03,286.28,285.34,284.84,284.53
260578,319.03,301.71,290.52,289.03,286.28,285.34,284.84,284.53
260715,319.03,301.71,290.52,289.03,286.28,285.34,284.84,284.53
260852,319.03,301.65,290.59,288.96,286.28,285.34,284.84,284.53
260989,318.9,301.65,290.59,288.96,286.28,285.34,284.84,284.59
261127,318.9,301.65,290.59,288.96,286.28,285.34,284.84,284.59
261265,318.78,301.65,290.59,288.96,286.28,285.34,284.84,284.53
261402,318.78,301.65,290.52,288.96,286.28,285.28,284.84,284.53
261539,318.71,301.65,290.52,288.96,286.34,285.28,284.84,284.53
261677,318.71,301.65,290.59,289.03,286.34,285.28,284.84,284.53
261814,318.53,301.65,290.52,289.03,286.28,285.28,284.78,284.53
261952,318.53,301.65,290.52,289.03,286.28,285.28,284.78,284.53
262089,318.46,301.59,290.52,288.96,286.28,285.34,284.78,284.53
262226,318.34,301.59,290.52,288.96,286.28,285.34,284.78,284.53
262364,318.34,301.59,290.52,289.03,286.21,285.34,284.78,284.53
262501,318.28,301.59,290.52,289.03,286.34,285.34,284.78,284.53
262638,318.28,301.59,290.52,289.03,286.34,285.34,284.84,284.53
262776,318.09,301.52,290.52,289.03,286.28,285.34,284.84,284.53
262914,318.09,301.52,290.52,289.03,286.28,285.34,284.84,284.53
263051,318.03,301.52,290.52,289.03,286.28,285.34,284.84,284.53
263188,318.03,301.52,290.52,288.96,286.28,285.28,284.84,284.53
263325,317.9,301.46,290.52,288.96,286.28,285.28,284.84,284.59
263463,317.78,301.4,290.52,288.96,286.28,285.28,284.84,284.59
263601,317.78,301.4,290.52,288.96,286.34,285.28,284.84,284.53
263738,317.65,301.4,290.46,289.03,286.34,285.28,284.84,284.53
263875,317.65,301.4,290.46,289.03,286.28,285.28,284.84,284.53
264012,317.59,301.4,290.46,289.03,286.28,285.28,284.78,284.53
264151,317.59,301.4,290.46,289.03,286.28,285.34,284.78,284.59
264288,317.53,301.4,290.46,289.03,286.28,285.34,284.78,284.59
264425,317.53,301.4,290.46,289.03,286.28,285.28,284.78,284.53
264562,317.4,301.4,290.46,289.03,286.28,285.34,284.84,284.53
264699,317.34,301.34,290.46,288.96,286.28,285.34,284.84,284.53
264838,317.34,301.34,290.52,288.96,286.28,285.34,284.78,284.53
264975,317.21,301.34,290.52,289.03,286.28,285.34,284.78,284.53
265112,317.21,301.34,290.52,289.03,286.28,285.34,284.78,284.46
265249,317.15,301.27,290.52,289.03,286.28,285.34,284.78,284.46
265387,317.15,301.27,290.52,289.03,286.34,285.34,284.78,284.53
265525,317.09,301.27,290.52,289.03,286.28,285.34,284.84,284.46
265662,317.09,301.27,290.52,289.03,286.28,285.34,284.84,284.46
265799,316.96,301.27,290.46,289.03,286.28,285.28,284.78,284.53
265936,316.96,301.27,290.52,289.03,286.28,285.28,284.78,284.53
266074,316.9,301.27,290.52,289.09,286.28,285.28,284.84,284.53
266212,316.84,301.27,290.52,289.09,286.28,285.28,284.84,284.53
266349,316.84,301.21,290.52,289.03,286.28,285.34,284.78,284.53
266486,316.78,301.21,290.52,289.03,286.28,285.34,284.78,284.53
266624,316.78,301.21,290.52,289.03,286.34,285.28,284.84,284.53
266761,316.65,301.21,290.52,289.03,286.34,285.28,284.84,284.53
266899,316.65,301.15,290.52,289.03,286.34,285.34,284.84,284.53
267036,316.53,301.15,290.52,289.09,286.34,285.34,284.84,284.53
267173,316.53,301.15,290.52,289.09,286.34,285.34,284.84,284.53
267311,316.4,301.15,290.52,289.03,286.34,285.34,284.84,284.59
267448,316.34,301.15,290.52,289.03,286.34,285.34,284.84,284.59
267586,316.34,301.15,290.52,289.09,286.34,285.34,284.84,284.53
267723,316.21,301.15,290.52,289.09,286.34,285.34,284.84,284.53
267860,316.21,301.09,290.52,289.03,286.34,285.34,284.84,284.53
267998,316.09,301.09,290.52,289.03,286.34,285.34,284.84,284.53
268135,316.09,301.09,290.52,289.03,286.34,285.34,284.84,284.53
268273,316.03,301.09,290.52,289.03,286.34,285.34,284.78,284.53
268410,316.03,301.09,290.52,289.03,286.34,285.34,284.78,284.53
268548,315.9,301.02,290.52,289.03,286.34,285.34,284.78,284.53
268685,315.84,301.02,290.52,289.03,286.34,285.34,284.78,284.53
268822,315.84,300.96,290.52,289.03,286.28,285.34,284.84,284.53
268959,315.78,300.96,290.52,289.03,286.28,285.34,284.84,284.53
269097,315.78,300.96,290.52,289.03,286.28,285.34,284.78,284.53
269235,315.71,300.96,290.52,289.03,286.28,285.34,284.78,284.53
269372,315.71,300.96,290.52,289.03,286.34,285.28,284.78,284.53
269509,315.59,300.96,290.52,289.09,286.34,285.28,284.84,284.53
269646,315.59,300.96,290.52,289.09,286.34,285.28,284.84,284.53
269785,315.53,300.9,290.46,289.03,286.34,285.28,284.84,284.53
269922,315.46,300.9,290.46,289.03,286.34,285.34,284.84,284.53
270059,315.46,300.9,290.52,289.03,286.34,285.28,284.84,284.53
270196,315.34,300.9,290.52,289.09,286.34,285.28,284.84,284.53
270333,315.34,300.9,290.52,289.09,286.34,285.34,284.78,284.53
270472,315.21,300.84,290.52,289.09,286.34,285.34,284.78,284.53
270609,315.21,300.84,290.52,289.09,286.4,285.34,284.78,284.53
270746,315.15,300.84,290.46,289.03,286.4,285.34,284.78,284.53
270883,315.15,300.84,290.46,289.03,286.34,285.34,284.78,284.53
271021,315.09,300.84,290.52,289.09,286.34,285.34,284.78,284.53
271159,314.96,300.84,290.52,289.09,286.34,285.34,284.78,284.53
271296,314.96,300.84,290.52,289.09,286.34,285.34,284.78,284.53
271433,314.9,300.77,290.52,289.09,286.4,285.34,284.78,284.53
271570,314.9,300.77,290.46,289.09,286.34,285.34,284.84,284.53
271708,314.84,300.77,290.46,289.09,286.34,285.34,284.84,284.53
271846,314.84,300.77,290.52,289.03,286.34,285.34,284.84,284.53
271983,314.78,300.77,290.46,289.03,286.34,285.34,284.84,284.53
272120,314.78,300.77,290.46,289.09,286.34,285.34,284.84,284.53
272258,314.71,300.71,290.52,289.09,286.34,285.34,284.84,284.53
272395,314.59,300.71,290.52,289.09,286.34,285.28,284.84,284.53
272533,314.59,300.71,290.52,289.09,286.34,285.34,284.84,284.53
272670,314.46,300.71,290.52,289.09,286.34,285.34,284.84,284.53
272807,314.46,300.71,290.52,289.09,286.34,285.34,284.78,284.53
272945,314.4,300.65,290.46,289.09,286.34,285.34,284.78,284.46
273082,314.4,300.65,290.46,289.03,286.4,285.34,284.84,284.46
273220,314.34,300.65,290.46,289.03,286.4,285.34,284.84,284.46
273357,314.34,300.65,290.46,289.09,286.34,285.34,284.84,284.53
273495,314.28,300.65,290.46,289.09,286.34,285.34,284.84,284.53
273632,314.15,300.59,290.46,289.09,286.34,285.28,284.84,284.53
273769,314.15,300.59,290.46,289.09,286.34,285.28,284.84,284.53
273907,314.03,300.59,290.52,289.09,286.4,285.28,284.84,284.53
274044,314.03,300.59,290.52,289.09,286.4,285.28,284.84,284.53
274182,313.9,300.52,290.46,289.09,286.34,285.28,284.84,284.46
274319,313.9,300.46,290.46,289.09,286.34,285.28,284.84,284.53
274456,313.84,300.46,290.46,289.09,286.34,285.28,284.84,284.53
274594,313.84,300.46,290.46,289.09,286.4,285.28,284.84,284.53
274732,313.65,300.46,290.4,289.03,286.4,285.28,284.84,284.53
274869,313.53,300.46,290.4,289.03,286.34,285.4,284.84,284.46
275006,313.53,300.46,290.4,289.09,286.34,285.4,284.78,284.46
275144,313.4,300.4,290.46,289.09,286.34,285.28,284.78,284.53
275281,313.4,300.4,290.46,289.09,286.34,285.28,284.78,284.46
275419,313.28,300.34,290.4,289.03,286.34,285.28,284.78,284.46
275556,313.28,300.34,290.4,289.03,286.34,285.28,284.84,284.53
275693,313.28,300.34,290.46,289.03,286.34,285.28,284.84,284.53
275831,313.15,300.27,290.4,289.03,286.34,285.34,284.84,284.46
275969,313.15,300.27,290.4,289.03,286.34,285.34,284.84,284.46
276106,313.03,300.27,290.4,289.03,286.34,285.34,284.84,284.46
276243,313.03,300.27,290.4,289.09,286.34,285.34,284.84,284.46
276380,312.9,300.21,290.4,289.09,286.4,285.28,284.84,284.46
276517,312.9,300.21,290.4,289.03,286.4,285.28,284.84,284.53
276656,312.84,300.21,290.4,289.03,286.34,285.28,284.84,284.53
276793,312.84,300.15,290.4,289.03,286.34,285.34,284.84,284.46
276930,312.71,300.15,290.4,289.03,286.34,285.34,284.84,284.46
277067,312.65,300.15,290.4,289.03,286.34,285.34,284.78,284.46
277204,312.65,300.15,290.4,289.03,286.34,285.34,284.78,284.46
277343,312.53,300.09,290.4,288.96,286.34,285.34,284.78,284.46
277480,312.53,300.02,290.4,288.96,286.28,285.34,284.84,284.46
277617,312.46,300.02,290.4,289.03,286.34,285.28,284.84,284.46
277754,312.46,300.02,290.4,289.03,286.34,285.28,284.78,284.46
277892,312.34,300.02,290.4,289.03,286.34,285.34,284.78,284.46
278030,312.34,299.96,290.34,289.03,286.34,285.34,284.84,284.46
278167,312.28,299.96,290.34,289.03,286.34,285.34,284.84,284.46
278304,312.15,299.96,290.34,289.03,286.34,285.28,284.78,284.46
278441,312.15,299.9,290.34,289.03,286.28,285.28,284.78,284.53
278579,312.09,299.9,290.34,289.03,286.28,285.28,284.78,284.53
278717,312.09,299.9,290.34,289.03,286.34,285.28,284.78,284.46
278854,311.96,299.9,290.4,289.03,286.34,285.34,284.78,284.46
278991,311.96,299.84,290.34,289.03,286.34,285.34,284.78,284.46
279129,311.9,299.84,290.34,289.03,286.34,285.28,284.78,284.46
279266,311.9,299.84,290.27,289.03,286.34,285.28,284.78,284.53
279404,311.78,299.77,290.27,288.96,286.34,285.28,284.78,284.53
279541,311.65,299.77,290.34,288.96,286.34,285.28,284.78,284.4
279678,311.65,299.77,290.34,289.03,286.34,285.28,284.84,284.46
279816,311.65,299.77,290.34,289.03,286.34,285.34,284.84,284.46
279953,311.65,299.71,290.27,288.96,286.28,285.34,284.84,284.46
280091,311.53,299.71,290.27,288.96,286.28,285.28,284.84,284.46
280228,311.53,299.71,290.27,288.96,286.34,285.28,284.84,284.46
280366,311.46,299.65,290.27,289.03,286.34,285.28,284.84,284.46
280503,311.46,299.65,290.27,289.03,286.34,285.28,284.78,284.53
280640,311.34,299.65,290.27,289.03,286.34,285.28,284.78,284.46
280778,311.28,299.65,290.27,289.03,286.34,285.28,284.84,284.46
280915,311.28,299.59,290.21,289.03,286.34,285.28,284.84,284.46
281053,311.15,299.59,290.21,289.03,286.34,285.28,284.84,284.46
281190,311.15,299.59,290.27,288.96,286.34,285.28,284.78,284.46
281327,311.09,299.59,290.27,288.96,286.34,285.28,284.78,284.46
281465,311.09,299.59,290.21,289.03,286.28,285.28,284.78,284.53
281603,310.96,299.59,290.21,289.03,286.28,285.28,284.78,284.46
281740,310.96,299.59,290.21,288.96,286.28,285.28,284.84,284.46
281877,310.9,299.52,290.21,288.96,286.28,285.28,284.84,284.53
282014,310.84,299.52,290.21,288.96,286.28,285.34,284.84,284.53
282152,310.84,299.46,290.27,288.96,286.28,285.34,284.84,284.46
282290,310.78,299.46,290.27,288.96,286.28,285.28,284.78,284.46
282427,310.78,299.46,290.27,288.96,286.34,285.28,284.78,284.46
282564,310.65,299.46,290.27,288.96,286.34,285.34,284.78,284.46
282701,310.65,299.46,290.21,288.96,286.34,285.34,284.84,284.53
282840,310.53,299.4,290.21,288.96,286.34,285.28,284.84,284.46
282977,310.53,299.4,290.21,288.96,286.34,285.28,284.78,284.46
283114,310.46,299.34,290.21,288.96,286.34,285.28,284.78,284.53
283251,310.34,299.34,290.21,288.96,286.28,285.28,284.78,284.53
283388,310.34,299.34,290.21,288.96,286.28,285.28,284.78,284.46
283527,310.28,299.34,290.21,288.96,286.28,285.28,284.78,284.46
283664,310.28,299.34,290.21,288.96,286.34,285.28,284.84,284.46
283801,310.21,299.27,290.15,288.96,286.34,285.28,284.84,284.46
283938,310.21,299.27,290.15,288.96,286.34,285.28,284.84,284.46
284076,310.09,299.21,290.15,288.96,286.34,285.34,284.84,284.46
284214,310.09,299.21,290.15,288.96,286.34,285.34,284.78,284.46
284351,309.96,299.21,290.21,288.96,286.34,285.28,284.78,284.53
284488,309.9,299.21,290.21,288.96,286.28,285.28,284.78,284.53
284625,309.9,299.21,290.15,288.96,286.28,285.28,284.78,284.46
284763,309.84,299.15,290.21,288.96,286.28,285.28,284.84,284.46
284901,309.84,299.15,290.21,288.9,286.28,285.28,284.78,284.46
285038,309.71,299.15,290.15,288.9,286.34,285.28,284.78,284.46
285175,309.71,299.15,290.15,288.96,286.34,285.28,284.84,284.46
285313,309.59,299.09,290.21,288.96,286.34,285.28,284.84,284.46
285450,309.53,299.02,290.21,288.9,286.34,285.28,284.84,284.46
285587,309.53,299.02,290.09,288.9,286.34,285.28,284.84,284.53
285725,309.46,299.02,290.09,288.9,286.28,285.28,284.78,284.53
285862,309.46,299.02,290.09,288.9,286.28,285.28,284.78,284.46
286000,309.28,298.96,290.15,288.9,286.28,285.28,284.84,284.46
286137,309.28,298.96,290.15,288.9,286.28,285.28,284.84,284.46
286274,309.09,298.96,290.09,288.9,286.28,285.28,284.84,284.46
286412,309.09,298.9,290.09,288.9,286.28,285.28,284.78,284.46
286550,309.03,298.9,290.09,288.9,286.34,285.28,284.78,284.46
286687,308.96,298.84,290.09,288.96,286.28,285.28,284.84,284.46
286824,308.96,298.84,290.09,288.96,286.28,285.28,284.84,284.46
286961,308.84,298.84,290.09,288.9,286.28,285.28,284.84,284.4
287099,308.84,298.84,290.09,288.9,286.28,285.28,284.84,284.4
287237,308.78,298.84,290.09,288.9,286.28,285.21,284.78,284.46
287374,308.78,298.77,290.09,288.9,286.28,285.21,284.78,284.46
287511,308.65,298.77,290.09,288.84,286.34,285.28,284.78,284.46
287648,308.65,298.71,290.09,288.84,286.34,285.28,284.78,284.46
287787,308.59,298.71,290.02,288.9,286.34,285.28,284.78,284.46
287924,308.53,298.71,290.02,288.9,286.34,285.28,284.78,284.46
288061,308.53,298.71,290.02,288.9,286.34,285.28,284.78,284.46
288198,308.4,298.65,290.02,288.9,286.34,285.28,284.78,284.46
288335,308.4,298.59,290.02,288.9,286.34,285.28,284.78,284.46
288474,308.28,298.59,290.09,288.84,286.28,285.28,284.78,284.46
288611,308.28,298.59,290.09,288.84,286.28,285.28,284.78,284.46
288748,308.15,298.59,290.02,288.84,286.34,285.34,284.84,284.46
288885,308.15,298.59,290.02,288.84,286.34,285.34,284.84,284.46
289022,308.09,298.59,290.02,288.84,286.34,285.28,284.84,284.46
289161,307.96,298.52,290.02,288.84,286.34,285.28,284.78,284.53
289298,307.96,298.4,290.02,288.84,286.28,285.28,284.78,284.53
289435,307.9,298.4,289.96,288.84,286.28,285.28,284.84,284.46
289572,307.9,298.4,289.96,288.84,286.28,285.28,284.84,284.46
289710,307.78,298.4,289.96,288.84,286.28,285.28,284.78,284.46
289848,307.78,298.4,290.02,288.9,286.34,285.28,284.78,284.46
289985,307.71,298.4,290.02,288.9,286.28,285.28,284.84,284.4
290122,307.59,298.4,289.96,288.84,286.28,285.28,284.84,284.4
290259,307.59,298.34,289.96,288.84,286.34,285.28,284.84,284.46
290397,307.4,298.34,289.96,288.84,286.34,285.28,284.78,284.53
290535,307.4,298.27,289.96,288.84,286.28,285.21,284.78,284.53
290672,307.34,298.27,289.96,288.84,286.28,285.21,284.78,284.46
290809,307.34,298.27,289.96,288.84,286.34,285.28,284.78,284.46
290947,307.21,298.27,289.96,288.84,286.34,285.28,284.78,284.46
291084,307.21,298.21,289.9,288.78,286.28,285.28,284.78,284.46
291222,307.15,298.15,289.9,288.78,286.28,285.28,284.84,284.46
291359,307.03,298.15,289.9,288.84,286.34,285.28,284.84,284.46
291496,307.03,298.15,289.9,288.84,286.34,285.28,284.78,284.46
291634,306.96,298.15,289.9,288.84,286.34,285.28,284.78,284.46
291771,306.96,298.09,289.9,288.84,286.28,285.21,284.78,284.46
291909,306.84,298.09,289.9,288.78,286.28,285.21,284.78,284.46
292046,306.84,298.02,289.84,288.78,286.28,285.28,284.78,284.46
292184,306.78,298.02,289.84,288.78,286.28,285.28,284.78,284.46
292321,306.78,298.02,289.84,288.78,286.28,285.28,284.78,284.46
292458,306.65,298.02,289.84,288.84,286.28,285.28,284.78,284.46
292596,306.59,298.02,289.9,288.84,286.34,285.28,284.78,284.4
292733,306.59,297.96,289.84,288.78,286.34,285.28,284.78,284.4
292871,306.46,297.96,289.84,288.78,286.28,285.28,284.78,284.46
293008,306.46,297.96,289.84,288.78,286.28,285.28,284.78,284.46
293145,306.4,297.96,289.84,288.78,286.28,285.28,284.84,284.46
293283,306.4,297.9,289.84,288.78,286.34,285.28,284.84,284.46
293421,306.28,297.84,289.84,288.71,286.34,285.28,284.78,284.46
293558,306.28,297.84,289.84,288.71,286.28,285.28,284.78,284.46
293695,306.21,297.84,289.77,288.78,286.28,285.28,284.78,284.46
293832,306.15,297.84,289.77,288.78,286.28,285.28,284.78,284.53
293970,306.15,297.77,289.77,288.78,286.28,285.28,284.84,284.53
294108,306.03,297.77,289.77,288.78,286.28,285.28,284.84,284.46
294245,306.03,297.71,289.71,288.71,286.28,285.28,284.78,284.46
294382,305.96,297.71,289.71,288.71,286.28,285.28,284.78,284.46
294519,305.96,297.71,289.71,288.78,286.28,285.28,284.78,284.46
294658,305.84,297.65,289.71,288.78,286.28,285.28,284.84,284.46
294795,305.84,297.65,289.77,288.78,286.34,285.28,284.84,284.46
294932,305.65,297.65,289.71,288.78,286.34,285.28,284.84,284.46
295069,305.53,297.65,289.71,288.71,286.28,285.28,284.84,284.53
295206,305.53,297.65,289.71,288.71,286.28,285.28,284.78,284.53
295345,305.53,297.59,289.71,288.78,286.28,285.28,284.78,284.46
295482,305.53,297.59,289.71,288.78,286.28,285.28,284.78,284.46
