Date,01/02/2020,Material,Brass,3min6s,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
119727,292.77,288.03,285.65,285.34,284.96,285.03,284.9,284.71
119864,292.77,288.03,285.71,285.34,284.96,285.03,284.9,284.71
120001,292.71,288.03,285.71,285.34,284.96,285.03,284.84,284.71
120139,292.71,288.03,285.71,285.34,284.96,284.96,284.84,284.71
120276,292.71,288.03,285.71,285.34,284.96,284.96,284.84,284.71
120414,292.71,287.96,285.71,285.28,285.03,284.96,284.84,284.71
120551,292.65,287.96,285.71,285.28,285.03,285.03,284.9,284.71
120688,292.65,288.03,285.65,285.34,284.96,285.03,284.9,284.71
120826,292.71,288.03,285.71,285.34,284.96,285.03,284.84,284.65
120964,292.71,288.03,285.71,285.28,284.96,285.03,284.84,284.65
121101,292.65,288.03,285.71,285.28,284.96,285.03,284.84,284.65
121238,292.65,288.03,285.71,285.34,284.96,285.03,284.84,284.65
121375,292.65,288.03,285.71,285.34,284.96,284.96,284.84,284.65
121512,292.59,288.03,285.71,285.34,284.96,284.96,284.84,284.71
121651,292.59,287.96,285.71,285.34,284.96,285.03,284.84,284.71
121788,292.65,287.96,285.71,285.34,284.96,285.03,284.84,284.71
121925,292.65,288.03,285.65,285.34,284.96,285.03,284.84,284.71
122062,292.59,288.03,285.65,285.28,284.96,285.03,284.84,284.65
122200,292.59,288.03,285.71,285.28,284.96,285.03,284.84,284.65
122338,292.59,288.03,285.71,285.34,284.96,285.03,284.84,284.65
122475,292.59,288.03,285.71,285.34,284.96,285.03,284.84,284.65
122612,292.52,288.03,285.71,285.34,284.96,285.03,284.9,284.71
122749,292.52,288.03,285.71,285.34,284.96,285.03,284.9,284.71
122887,292.52,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123024,292.52,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123162,292.52,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123299,292.52,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123437,292.52,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123574,292.46,288.03,285.71,285.34,284.96,285.03,284.84,284.71
123711,292.46,287.96,285.71,285.34,284.96,284.96,284.84,284.71
123849,292.52,287.96,285.71,285.34,284.96,284.96,284.84,284.71
123986,292.52,287.96,285.71,285.34,284.96,285.03,284.9,284.71
124124,292.46,288.03,285.71,285.34,285.03,285.03,284.9,284.65
124261,292.46,288.03,285.71,285.34,285.03,284.96,284.84,284.65
124398,292.46,288.03,285.71,285.34,284.96,284.96,284.84,284.71
124536,292.4,288.03,285.71,285.34,284.96,285.03,284.84,284.71
124674,292.4,288.03,285.78,285.34,285.03,285.03,284.84,284.65
124811,292.4,288.03,285.78,285.34,285.03,285.03,284.84,284.71
124948,292.4,288.03,285.71,285.34,284.96,285.03,284.84,284.71
125085,292.4,288.03,285.71,285.34,285.03,285.03,284.84,284.71
125223,292.4,288.03,285.71,285.34,285.03,285.03,284.84,284.71
125361,292.34,288.03,285.71,285.34,284.96,285.03,284.84,284.65
125498,292.34,288.03,285.71,285.34,284.96,285.03,284.84,284.65
125635,292.34,288.03,285.78,285.34,284.96,285.03,284.84,284.71
125772,292.34,288.03,285.78,285.4,284.96,284.96,284.84,284.71
125910,292.34,288.03,285.71,285.4,285.03,284.96,284.84,284.65
126048,292.34,288.03,285.71,285.34,285.03,285.03,284.84,284.65
126185,292.34,288.03,285.71,285.34,284.96,285.03,284.84,284.65
126322,292.34,288.03,285.71,285.34,284.96,285.03,284.84,284.65
126459,292.34,288.03,285.71,285.34,285.03,285.03,284.84,284.71
126597,292.27,288.03,285.78,285.34,285.03,285.03,284.9,284.71
126735,292.27,288.03,285.78,285.34,284.96,285.03,284.84,284.71
126872,292.27,288.03,285.78,285.34,284.96,285.03,284.84,284.71
127009,292.27,288.03,285.78,285.34,284.96,285.03,284.9,284.71
127147,292.27,288.03,285.71,285.34,284.96,285.03,284.9,284.71
127284,292.27,288.03,285.71,285.34,284.96,285.03,284.84,284.71
127422,292.27,288.03,285.71,285.34,284.96,285.03,284.84,284.65
127559,292.21,288.03,285.71,285.34,285.03,285.03,284.84,284.65
127696,292.21,288.03,285.71,285.34,284.96,285.03,284.84,284.71
127834,292.21,288.03,285.78,285.34,284.96,285.03,284.84,284.71
127971,292.21,288.03,285.78,285.34,284.96,285.03,284.84,284.71
128108,292.21,287.96,285.71,285.34,284.96,285.09,284.84,284.65
128246,292.21,287.96,285.71,285.34,284.96,285.09,284.84,284.65
128384,292.21,288.03,285.71,285.34,284.96,285.03,284.84,284.71
128521,292.21,288.03,285.71,285.34,285.03,285.03,284.84,284.71
128658,292.15,287.96,285.78,285.34,285.03,284.96,284.84,284.71
128795,292.15,287.96,285.78,285.4,284.96,284.96,284.84,284.71
128933,292.15,288.03,285.71,285.4,284.96,285.03,284.84,284.71
129071,292.21,288.03,285.71,285.4,284.96,285.03,284.84,284.71
129208,292.21,288.03,285.71,285.4,284.96,285.03,284.84,284.65
129345,292.15,288.03,285.71,285.34,285.03,285.03,284.84,284.65
129482,292.15,288.03,285.71,285.34,285.03,285.03,284.84,284.65
129619,292.15,288.03,285.71,285.4,285.03,284.96,284.84,284.65
129758,292.15,288.03,285.71,285.4,285.03,284.96,284.84,284.71
129895,292.09,288.03,285.71,285.34,284.96,284.96,284.78,284.65
130032,292.09,288.03,285.71,285.34,284.96,284.96,284.78,284.65
130169,292.09,287.96,285.78,285.34,284.9,284.96,284.84,284.71
130307,292.09,287.96,285.78,285.34,284.96,284.96,284.84,284.71
130445,292.09,288.03,285.71,285.34,284.96,284.96,284.84,284.65
130582,292.02,287.96,285.71,285.34,284.96,284.96,284.84,284.65
130719,292.02,287.96,285.71,285.34,284.96,285.03,284.84,284.71
130856,292.09,288.03,285.78,285.34,285.03,285.03,284.84,284.71
130994,292.09,288.03,285.78,285.34,285.03,285.03,284.84,284.65
131131,292.09,287.96,285.78,285.34,284.96,285.03,284.84,284.65
131269,292.09,287.96,285.78,285.4,284.96,285.03,284.84,284.65
131406,292.02,287.96,285.78,285.4,285.03,285.03,284.84,284.71
131544,292.02,287.96,285.78,285.34,285.03,284.96,284.84,284.71
131681,291.96,288.03,285.78,285.34,285.03,284.96,284.84,284.65
131818,291.96,287.96,285.78,285.34,285.03,284.96,284.84,284.65
131956,291.96,287.96,285.78,285.4,285.03,285.03,284.84,284.65
132093,291.96,287.96,285.78,285.4,285.03,285.03,284.84,284.65
132231,291.96,287.96,285.78,285.34,284.96,284.96,284.84,284.65
132368,291.96,288.03,285.78,285.34,284.96,284.96,284.84,284.65
132505,291.96,288.03,285.78,285.4,284.96,284.96,284.84,284.71
132643,291.96,287.96,285.78,285.4,284.96,284.96,284.84,284.71
132781,291.96,287.96,285.78,285.34,284.96,284.96,284.84,284.65
132918,291.9,287.96,285.71,285.34,284.96,284.96,284.84,284.65
133055,291.9,287.96,285.71,285.4,284.96,285.03,284.84,284.65
133192,291.9,287.96,285.71,285.4,285.03,285.03,284.84,284.65
133330,291.9,287.96,285.78,285.4,285.03,285.03,284.84,284.65
133468,291.9,287.96,285.78,285.4,285.03,285.03,284.84,284.71
133605,291.96,288.03,285.78,285.4,285.03,285.03,284.84,284.71
133742,291.96,288.03,285.78,285.4,285.03,285.03,284.9,284.71
133879,291.9,287.96,285.78,285.4,285.03,285.09,284.9,284.71
134017,291.9,287.96,285.78,285.4,285.03,285.03,284.84,284.71
134155,291.9,287.96,285.84,285.4,285.03,285.03,284.84,284.71
134292,291.9,287.96,285.84,285.4,285.03,285.03,284.84,284.71
134429,291.9,287.96,285.84,285.4,285.03,285.03,284.84,284.71
134566,291.9,287.96,285.78,285.4,285.03,285.03,284.9,284.71
134704,291.84,287.96,285.78,285.4,285.03,285.03,284.9,284.71
134842,291.9,287.96,285.78,285.4,284.96,285.03,284.84,284.71
134979,291.9,287.96,285.78,285.4,284.96,285.03,284.84,284.71
135116,291.77,287.96,285.78,285.4,285.03,285.03,284.84,284.71
135254,291.77,287.96,285.78,285.4,285.03,285.03,284.84,284.71
135391,291.77,287.96,285.78,285.4,285.03,285.03,284.84,284.71
135529,291.77,287.96,285.78,285.4,285.03,285.03,284.84,284.65
135666,291.84,287.96,285.78,285.4,285.03,285.03,284.9,284.65
135803,291.84,287.96,285.78,285.4,285.03,285.03,284.84,284.71
135941,291.71,287.96,285.71,285.4,285.03,285.03,284.84,284.71
136078,291.71,287.96,285.71,285.4,285.03,285.03,284.84,284.71
136216,291.71,287.96,285.71,285.4,285.03,285.03,284.84,284.71
136353,291.71,287.9,285.71,285.4,285.03,285.03,284.84,284.71
136491,291.71,287.9,285.71,285.4,285.03,285.03,284.84,284.71
136628,291.65,287.96,285.71,285.4,284.96,285.03,284.84,284.65
136765,291.65,287.96,285.71,285.4,284.96,285.03,284.84,284.71
136902,291.65,287.96,285.71,285.4,284.96,285.03,284.84,284.71
137040,291.65,287.9,285.71,285.4,284.96,285.03,284.84,284.65
137178,291.59,287.9,285.71,285.4,284.96,284.96,284.84,284.65
137315,291.59,287.96,285.71,285.4,284.96,284.96,284.84,284.71
137452,291.59,287.96,285.71,285.4,284.96,285.03,284.84,284.71
137589,291.59,287.9,285.71,285.4,284.96,285.03,284.84,284.65
137728,291.59,287.9,285.71,285.34,285.03,284.96,284.84,284.65
137865,291.52,287.9,285.71,285.34,284.96,284.96,284.84,284.71
138002,291.52,287.9,285.71,285.4,284.96,284.96,284.9,284.71
138139,291.46,287.9,285.71,285.4,284.96,284.96,284.84,284.65
138276,291.46,287.9,285.71,285.4,284.96,285.03,284.84,284.65
138415,291.46,287.9,285.71,285.4,284.96,285.03,284.84,284.65
138552,291.46,287.84,285.71,285.4,284.96,285.03,284.84,284.71
138689,291.46,287.84,285.71,285.4,285.03,285.03,284.9,284.71
138826,291.46,287.9,285.65,285.4,285.03,285.03,284.9,284.65
138963,291.34,287.9,285.65,285.4,285.03,285.03,284.84,284.65
139102,291.34,287.84,285.71,285.4,285.03,285.03,284.84,284.65
139239,291.34,287.84,285.71,285.4,284.96,284.96,284.84,284.65
139376,291.21,287.84,285.65,285.34,284.96,284.96,284.84,284.65
139513,291.21,287.78,285.65,285.34,284.96,284.96,284.84,284.65
139651,291.21,287.78,285.65,285.34,284.96,284.96,284.84,284.71
139788,291.21,287.78,285.65,285.34,285.03,284.96,284.84,284.71
139926,291.15,287.78,285.65,285.34,285.03,284.96,284.84,284.65
140063,291.15,287.78,285.65,285.4,285.03,285.03,284.84,284.65
140200,291.15,287.78,285.65,285.4,285.03,285.03,284.84,284.65
140338,291.15,287.78,285.65,285.34,285.03,284.96,284.84,284.65
140475,291.15,287.78,285.65,285.34,284.96,284.96,284.84,284.65
140613,291.15,287.71,285.65,285.34,284.96,284.96,284.84,284.65
140750,291.09,287.78,285.65,285.34,284.96,284.96,284.84,284.65
140888,291.09,287.78,285.65,285.4,284.96,284.96,284.84,284.65
141025,291.09,287.71,285.65,285.4,284.96,284.96,284.84,284.65
141162,291.09,287.71,285.65,285.34,284.96,284.96,284.84,284.65
141300,291.09,287.71,285.65,285.34,285.03,284.96,284.84,284.65
141437,291.02,287.71,285.65,285.34,285.03,284.96,284.84,284.65
141575,291.02,287.71,285.65,285.34,284.96,284.96,284.84,284.65
141712,291.02,287.71,285.65,285.4,284.96,284.96,284.84,284.65
141849,291.02,287.71,285.59,285.4,285.03,285.03,284.9,284.65
141986,290.9,287.65,285.59,285.34,285.03,285.03,284.9,284.65
142125,290.9,287.65,285.59,285.34,284.96,284.96,284.84,284.71
142262,290.84,287.65,285.59,285.4,284.96,284.96,284.84,284.71
142399,290.84,287.65,285.59,285.4,285.03,284.96,284.84,284.59
142536,290.84,287.65,285.59,285.34,285.03,284.96,284.84,284.59
142673,290.84,287.65,285.59,285.34,284.96,284.96,284.84,284.65
142812,290.84,287.65,285.59,285.34,284.96,284.96,284.78,284.65
142949,290.84,287.65,285.59,285.34,284.96,284.9,284.78,284.71
143086,290.84,287.71,285.65,285.34,284.96,284.9,284.84,284.71
143223,290.71,287.71,285.65,285.34,284.96,284.96,284.84,284.65
143361,290.71,287.59,285.59,285.4,284.96,284.96,284.84,284.65
143499,290.71,287.59,285.59,285.4,284.96,284.96,284.84,284.65
143636,290.71,287.59,285.59,285.34,285.03,284.96,284.84,284.65
143773,290.65,287.59,285.59,285.34,285.03,284.96,284.84,284.65
143910,290.65,287.59,285.59,285.34,284.96,284.96,284.84,284.65
144048,290.65,287.53,285.59,285.34,284.96,284.96,284.84,284.65
144185,290.59,287.53,285.59,285.34,284.96,284.96,284.78,284.65
144323,290.59,287.59,285.59,285.34,284.96,284.96,284.78,284.65
144460,290.59,287.59,285.59,285.34,284.96,284.9,284.78,284.65
144598,290.59,287.59,285.59,285.34,284.96,284.9,284.78,284.65
144735,290.59,287.59,285.59,285.34,284.96,284.96,284.84,284.65
144872,290.59,287.59,285.59,285.34,284.96,284.96,284.84,284.65
145010,290.52,287.53,285.59,285.34,284.96,284.96,284.78,284.65
145147,290.52,287.53,285.59,285.34,284.96,284.96,284.78,284.65
145285,290.46,287.53,285.59,285.4,284.96,284.96,284.78,284.65
145422,290.46,287.53,285.59,285.4,284.96,284.96,284.78,284.65
145559,290.46,287.53,285.59,285.34,284.96,284.96,284.78,284.65
145697,290.46,287.53,285.59,285.34,284.96,284.96,284.78,284.65
145835,290.46,287.53,285.59,285.34,284.96,284.96,284.78,284.65
145972,290.46,287.46,285.59,285.34,284.96,284.96,284.84,284.65
146109,290.46,287.46,285.59,285.28,284.96,284.96,284.84,284.65
146246,290.4,287.46,285.59,285.28,284.96,284.96,284.78,284.65
146384,290.4,287.46,285.59,285.4,284.96,284.96,284.78,284.65
146522,290.4,287.53,285.59,285.4,284.96,284.96,284.84,284.65
146659,290.4,287.53,285.59,285.28,284.96,284.96,284.84,284.65
146796,290.34,287.46,285.59,285.28,284.96,284.96,284.84,284.65
146933,290.34,287.46,285.59,285.34,284.96,284.96,284.84,284.65
147072,290.34,287.46,285.53,285.34,284.96,284.96,284.84,284.65
147209,290.27,287.46,285.53,285.34,284.96,284.96,284.84,284.65
147346,290.27,287.46,285.59,285.34,284.96,284.96,284.78,284.65
147483,290.21,287.4,285.59,285.34,284.96,284.96,284.78,284.65
147620,290.21,287.4,285.59,285.34,284.96,284.96,284.78,284.65
147758,290.21,287.46,285.59,285.34,284.96,284.96,284.78,284.65
147896,290.21,287.46,285.53,285.34,284.96,284.96,284.78,284.65
148033,290.21,287.46,285.53,285.28,284.96,284.96,284.78,284.65
148170,290.21,287.46,285.53,285.28,284.96,284.96,284.78,284.65
148307,290.15,287.46,285.53,285.28,284.96,284.96,284.78,284.65
148445,290.15,287.4,285.53,285.34,284.96,284.96,284.78,284.71
148583,290.15,287.4,285.65,285.34,284.9,284.96,284.84,284.71
148720,290.21,287.4,285.65,285.34,284.9,284.96,284.84,284.65
148857,290.21,287.4,285.59,285.34,284.9,284.96,284.78,284.65
148995,290.15,287.4,285.59,285.34,284.9,284.96,284.78,284.65
149132,290.15,287.4,285.59,285.34,284.96,285.03,284.78,284.65
149270,290.09,287.4,285.59,285.28,284.96,285.03,284.78,284.71
149407,290.09,287.4,285.53,285.28,284.9,284.96,284.84,284.71
149544,290.09,287.4,285.53,285.34,284.9,284.96,284.84,284.65
149682,290.09,287.4,285.59,285.34,284.96,284.96,284.78,284.65
149819,290.09,287.4,285.59,285.34,284.96,284.96,284.84,284.65
149957,290.09,287.4,285.59,285.34,284.96,284.96,284.84,284.65
150094,290.09,287.4,285.59,285.34,284.96,284.96,284.78,284.65
150232,290.02,287.4,285.59,285.34,284.9,284.96,284.78,284.59
150369,290.02,287.4,285.59,285.28,284.9,284.96,284.84,284.59
150506,290.02,287.4,285.59,285.28,284.9,284.96,284.84,284.65
150644,290.02,287.4,285.59,285.28,284.9,284.96,284.78,284.65
150781,290.02,287.4,285.59,285.28,284.9,284.96,284.78,284.65
150919,290.02,287.4,285.59,285.28,284.9,284.96,284.78,284.65
151056,289.96,287.34,285.59,285.28,284.9,284.96,284.78,284.65
151193,289.96,287.34,285.59,285.28,284.96,284.96,284.84,284.65
151330,289.96,287.34,285.59,285.28,284.96,284.96,284.84,284.71
151469,289.96,287.34,285.59,285.34,284.96,284.9,284.78,284.71
151606,289.96,287.34,285.59,285.34,284.96,284.9,284.78,284.65
151743,289.9,287.34,285.59,285.34,284.96,284.96,284.78,284.65
151880,289.9,287.34,285.59,285.34,284.96,284.96,284.78,284.65
152017,289.9,287.34,285.59,285.34,284.96,284.96,284.84,284.65
152156,289.9,287.34,285.59,285.34,284.96,284.96,284.78,284.65
152293,289.9,287.34,285.59,285.34,284.9,284.96,284.78,284.65
152430,289.9,287.28,285.59,285.34,284.9,284.96,284.78,284.65
152567,289.84,287.28,285.59,285.28,284.96,284.96,284.78,284.59
152705,289.84,287.34,285.59,285.28,284.96,284.96,284.78,284.59
152843,289.9,287.34,285.59,285.28,284.96,284.96,284.78,284.65
152980,289.9,287.34,285.59,285.28,284.96,284.96,284.84,284.65
153117,289.84,287.34,285.59,285.34,284.96,284.96,284.84,284.65
153254,289.84,287.28,285.59,285.34,284.96,284.96,284.84,284.65
153392,289.84,287.28,285.59,285.28,284.9,284.96,284.84,284.71
153530,289.77,287.28,285.59,285.28,284.96,284.96,284.84,284.71
153667,289.77,287.28,285.59,285.34,284.96,284.96,284.84,284.65
153804,289.77,287.28,285.59,285.34,284.96,284.96,284.84,284.65
153942,289.77,287.28,285.59,285.34,284.96,284.96,284.84,284.65
154079,289.77,287.28,285.59,285.34,284.96,284.96,284.78,284.71
154217,289.77,287.21,285.59,285.28,284.96,284.96,284.78,284.71
154354,289.77,287.21,285.59,285.28,285.03,284.96,284.84,284.65
154491,289.77,287.28,285.59,285.28,285.03,284.96,284.84,284.65
154629,289.84,287.28,285.59,285.28,284.96,284.96,284.84,284.65
154766,289.84,287.28,285.59,285.34,284.96,284.96,284.78,284.65
154904,289.84,287.28,285.59,285.34,284.96,284.96,284.78,284.65
155041,289.84,287.28,285.59,285.34,284.96,284.96,284.84,284.65
155179,289.84,287.28,285.59,285.34,284.96,284.96,284.84,284.65
155316,289.84,287.28,285.65,285.34,284.96,284.96,284.84,284.65
155453,289.84,287.28,285.65,285.34,284.96,284.96,284.84,284.71
155591,289.84,287.28,285.59,285.4,284.96,284.96,284.78,284.65
155728,289.84,287.28,285.59,285.4,284.96,284.96,284.78,284.65
155866,289.77,287.28,285.59,285.34,284.96,284.9,284.78,284.65
156003,289.77,287.28,285.59,285.34,284.96,284.9,284.78,284.65
156140,289.77,287.28,285.65,285.34,284.96,284.96,284.78,284.71
156278,289.77,287.28,285.65,285.34,284.96,284.96,284.78,284.71
156416,289.77,287.28,285.59,285.34,284.96,284.96,284.78,284.65
156553,289.77,287.28,285.59,285.34,284.96,284.96,284.78,284.65
156690,289.77,287.28,285.65,285.34,284.96,285.03,284.84,284.65
156827,289.71,287.28,285.59,285.34,284.96,285.03,284.84,284.65
156965,289.71,287.21,285.59,285.34,284.9,284.9,284.78,284.71
157103,289.71,287.21,285.65,285.34,284.9,284.9,284.78,284.71
157240,289.71,287.21,285.65,285.28,284.9,284.96,284.78,284.65
157377,289.65,287.21,285.59,285.28,284.9,284.96,284.78,284.59
157514,289.65,287.21,285.59,285.34,284.9,284.9,284.78,284.59
157652,289.71,287.21,285.59,285.34,284.9,284.9,284.84,284.59
157790,289.65,287.21,285.59,285.28,284.96,284.96,284.84,284.59
157927,289.65,287.21,285.59,285.28,284.96,284.96,284.78,284.59
158064,289.65,287.21,285.59,285.28,284.9,284.96,284.78,284.59
158201,289.65,287.21,285.59,285.28,284.9,284.96,284.78,284.65
158340,289.65,287.21,285.53,285.28,284.96,284.96,284.78,284.65
158477,289.65,287.21,285.53,285.34,284.96,284.9,284.78,284.65
158614,289.65,287.21,285.59,285.34,284.9,284.9,284.78,284.65
158751,289.65,287.21,285.59,285.28,284.9,284.96,284.84,284.65
158888,289.59,287.21,285.59,285.28,284.9,284.96,284.84,284.65
159026,289.59,287.21,285.59,285.34,284.96,284.96,284.78,284.65
159164,289.59,287.15,285.59,285.34,284.96,284.96,284.78,284.65
159301,289.59,287.15,285.59,285.28,284.96,284.96,284.78,284.65
159438,289.59,287.21,285.59,285.28,284.96,284.96,284.78,284.65
159576,289.59,287.21,285.59,285.28,284.96,284.96,284.78,284.65
159713,289.59,287.15,285.59,285.28,284.96,284.96,284.78,284.65
159851,289.59,287.15,285.59,285.28,284.96,284.96,284.78,284.65
159988,289.59,287.21,285.59,285.28,284.96,284.96,284.84,284.71
160125,289.59,287.21,285.59,285.34,284.9,284.96,284.84,284.71
160263,289.59,287.21,285.59,285.34,284.9,284.96,284.78,284.65
160400,289.59,287.15,285.59,285.28,284.9,284.96,284.78,284.65
160538,289.59,287.15,285.59,285.28,284.9,284.96,284.78,284.65
160675,289.52,287.15,285.65,285.34,284.96,284.96,284.78,284.65
160813,289.52,287.15,285.65,285.34,284.96,284.96,284.78,284.65
160950,289.52,287.15,285.59,285.28,284.96,284.96,284.78,284.65
161087,289.52,287.15,285.59,285.28,284.96,284.96,284.78,284.65
161224,289.52,287.15,285.59,285.28,284.96,284.96,284.78,284.65
161362,289.46,287.15,285.59,285.28,284.96,284.96,284.84,284.65
161500,289.46,287.15,285.59,285.28,284.96,284.96,284.84,284.65
161637,289.46,287.21,285.59,285.28,284.96,284.96,284.78,284.65
161774,289.46,287.21,285.59,285.34,284.96,284.96,284.78,284.59
161911,289.46,287.15,285.59,285.34,284.96,284.9,284.78,284.59
162050,289.46,287.15,285.59,285.34,284.96,284.9,284.78,284.65
162187,289.46,287.15,285.59,285.34,284.9,284.96,284.78,284.65
162324,289.46,287.15,285.59,285.28,284.9,284.96,284.78,284.65
162461,289.46,287.15,285.59,285.28,284.9,284.96,284.78,284.59
162598,289.46,287.15,285.59,285.28,284.9,284.96,284.78,284.59
162737,289.46,287.15,285.59,285.28,284.9,284.96,284.78,284.65
162874,289.4,287.09,285.59,285.34,284.9,284.96,284.78,284.65
163011,289.4,287.09,285.59,285.34,284.96,284.96,284.78,284.65
163148,289.4,287.15,285.59,285.28,284.96,284.96,284.78,284.65
163286,289.4,287.15,285.59,285.28,284.9,284.96,284.78,284.65
163424,289.4,287.09,285.65,285.28,284.9,284.96,284.78,284.65
163561,289.4,287.09,285.65,285.28,284.9,284.96,284.78,284.65
163698,289.34,287.15,285.59,285.28,284.9,284.9,284.78,284.65
163835,289.34,287.15,285.59,285.28,284.96,284.9,284.78,284.59
163973,289.34,287.15,285.59,285.34,284.9,284.96,284.78,284.59
164110,289.34,287.09,285.59,285.34,284.9,284.96,284.78,284.59
164248,289.34,287.09,285.59,285.28,284.9,284.9,284.78,284.59
164385,289.34,287.09,285.53,285.28,284.9,284.9,284.78,284.59
164523,289.34,287.09,285.53,285.28,284.9,284.9,284.78,284.71
164660,289.34,287.15,285.59,285.28,284.9,284.9,284.78,284.71
164797,289.34,287.15,285.59,285.34,284.9,284.9,284.78,284.59
164935,289.34,287.15,285.59,285.34,284.9,284.9,284.78,284.59
165072,289.34,287.15,285.59,285.34,284.9,284.9,284.78,284.59
165210,289.27,287.09,285.59,285.34,284.9,284.96,284.78,284.59
165347,289.27,287.09,285.59,285.28,284.96,284.96,284.78,284.65
165484,289.27,287.09,285.59,285.28,284.96,284.96,284.78,284.65
165622,289.27,287.15,285.59,285.28,284.9,284.96,284.78,284.59
165760,289.27,287.15,285.59,285.28,284.9,284.96,284.78,284.65
165897,289.27,287.09,285.59,285.34,284.96,284.96,284.78,284.65
166034,289.27,287.09,285.59,285.34,284.96,284.9,284.78,284.65
166171,289.27,287.09,285.59,285.28,284.96,284.9,284.78,284.65
166309,289.27,287.09,285.59,285.34,284.96,284.96,284.78,284.59
166447,289.27,287.09,285.59,285.34,284.96,284.96,284.84,284.59
166584,289.27,287.09,285.59,285.34,284.96,284.96,284.84,284.65
166721,289.27,287.09,285.59,285.34,284.96,284.96,284.78,284.65
166858,289.27,287.09,285.59,285.28,284.96,284.9,284.78,284.65
166996,289.27,287.09,285.59,285.28,284.96,284.9,284.78,284.65
167134,289.21,287.09,285.65,285.34,284.96,284.96,284.78,284.59
167271,289.21,287.09,285.65,285.34,284.96,284.96,284.78,284.59
167408,289.21,287.03,285.59,285.28,284.96,284.96,284.78,284.65
167545,289.21,287.03,285.59,285.28,284.96,284.9,284.78,284.65
167683,289.21,287.09,285.59,285.28,284.9,284.9,284.78,284.65
167821,289.21,287.09,285.59,285.28,284.9,284.9,284.78,284.59
167958,289.21,287.09,285.59,285.34,284.96,284.9,284.78,284.59
168095,289.21,287.03,285.65,285.34,284.96,284.96,284.84,284.59
168232,289.21,287.03,285.65,285.28,284.96,284.96,284.84,284.59
168370,289.15,287.03,285.59,285.28,284.96,284.96,284.78,284.65
168508,289.15,287.03,285.59,285.28,284.96,284.96,284.78,284.65
168645,289.15,287.09,285.59,285.28,284.96,284.96,284.78,284.59
168782,289.15,287.09,285.59,285.28,284.96,284.96,284.78,284.59
168920,289.15,287.09,285.59,285.28,284.96,284.96,284.78,284.59
169057,289.15,287.03,285.59,285.28,284.96,284.96,284.78,284.59
169195,289.09,287.03,285.59,285.28,284.9,284.96,284.78,284.65
169332,289.09,287.03,285.59,285.34,284.9,284.96,284.78,284.59
169469,289.09,287.03,285.59,285.34,284.9,284.9,284.78,284.59
169607,289.09,287.09,285.65,285.34,284.9,284.96,284.78,284.59
169744,289.09,287.09,285.65,285.34,284.96,284.96,284.78,284.59
169881,289.09,287.03,285.59,285.28,284.96,284.96,284.78,284.59
170019,289.09,287.03,285.59,285.28,284.96,284.96,284.78,284.59
170157,289.09,287.03,285.59,285.28,284.96,284.96,284.78,284.59
170294,289.09,287.03,285.59,285.28,284.9,284.96,284.78,284.59
170431,289.09,287.03,285.53,285.34,284.9,284.96,284.78,284.65
170568,289.09,287.03,285.59,285.34,284.9,284.96,284.78,284.65
170706,289.03,287.03,285.59,285.34,284.9,284.96,284.71,284.59
170844,289.03,287.03,285.59,285.34,284.96,284.96,284.71,284.59
170981,289.03,287.03,285.59,285.28,284.96,284.9,284.71,284.59
171118,289.03,287.03,285.59,285.28,284.96,284.9,284.78,284.59
171255,289.03,287.03,285.59,285.28,284.96,284.96,284.78,284.59
171394,288.96,287.03,285.59,285.28,284.9,284.96,284.78,284.59
171531,288.96,287.03,285.59,285.28,284.9,284.9,284.78,284.59
171668,288.96,287.03,285.59,285.28,284.9,284.96,284.71,284.59
171805,288.96,287.03,285.59,285.28,284.96,284.96,284.71,284.59
171942,289.03,287.03,285.59,285.28,284.96,284.9,284.71,284.59
172080,289.03,287.03,285.59,285.34,284.9,284.9,284.71,284.59
172218,288.96,287.03,285.59,285.34,284.9,284.96,284.71,284.59
172355,288.96,287.03,285.65,285.28,284.9,284.96,284.71,284.59
172492,289.03,287.03,285.65,285.28,284.9,284.96,284.78,284.59
172630,289.03,287.03,285.53,285.34,284.96,284.96,284.78,284.65
172767,288.96,287.03,285.53,285.34,284.96,284.9,284.78,284.65
172905,289.03,287.03,285.59,285.28,284.96,284.9,284.78,284.59
173042,289.03,286.96,285.59,285.28,284.96,284.96,284.71,284.59
173179,288.96,286.96,285.59,285.28,284.96,284.96,284.78,284.65
173317,288.96,287.03,285.59,285.28,284.96,284.96,284.78,284.65
173454,288.96,287.03,285.59,285.28,284.96,284.96,284.78,284.59
173592,288.96,287.03,285.59,285.28,284.96,284.96,284.78,284.59
173729,288.96,287.03,285.59,285.28,284.9,284.96,284.78,284.59
173867,288.96,286.96,285.59,285.34,284.9,284.9,284.78,284.59
174004,288.96,286.96,285.59,285.34,284.9,284.9,284.78,284.59
174141,288.96,287.03,285.59,285.34,284.9,284.9,284.78,284.59
