Date,19/02/2020,Material,Aluminum,,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
65443,323.9,312.4,303.84,296.71,291.4,287.53,285.71,280.28
65581,323.9,312.4,303.84,296.71,291.4,287.53,285.71,280.28
65718,323.9,312.4,303.84,296.71,291.34,287.53,285.71,280.28
65855,323.9,312.34,303.84,296.71,291.34,287.53,285.71,280.28
65992,323.84,312.34,303.84,296.71,291.34,287.53,285.78,280.28
66129,323.84,312.28,303.84,296.71,291.4,287.53,285.78,280.28
66267,323.78,312.28,303.77,296.71,291.4,287.53,285.78,280.28
66405,323.78,312.28,303.77,296.65,291.46,287.53,285.78,280.28
66542,323.78,312.21,303.77,296.65,291.46,287.53,285.71,280.28
66679,323.65,312.21,303.77,296.71,291.46,287.53,285.71,280.28
66817,323.65,312.21,303.77,296.71,291.46,287.53,285.71,280.28
66954,323.59,312.21,303.77,296.71,291.4,287.53,285.78,280.28
67091,323.59,312.21,303.77,296.71,291.4,287.53,285.78,280.28
67228,323.59,312.21,303.71,296.71,291.4,287.53,285.78,280.28
67365,323.59,312.21,303.71,296.71,291.46,287.53,285.78,280.28
67504,323.53,312.15,303.71,296.71,291.46,287.59,285.78,280.28
67641,323.53,312.15,303.71,296.71,291.46,287.59,285.84,280.28
67778,323.46,312.15,303.71,296.71,291.46,287.59,285.84,280.28
67915,323.4,312.15,303.71,296.65,291.46,287.59,285.78,280.21
68052,323.4,312.09,303.71,296.65,291.46,287.59,285.78,280.21
68190,323.34,312.09,303.71,296.71,291.46,287.59,285.78,280.34
68327,323.34,312.15,303.71,296.71,291.46,287.59,285.78,280.34
68464,323.28,312.09,303.71,296.77,291.46,287.59,285.78,280.28
68601,323.28,312.09,303.71,296.77,291.46,287.65,285.78,280.28
68740,323.28,312.03,303.71,296.71,291.46,287.65,285.84,280.34
68877,323.15,312.03,303.71,296.71,291.46,287.59,285.84,280.21
69014,323.15,312.03,303.65,296.77,291.46,287.59,285.84,280.21
69151,323.21,312.03,303.65,296.77,291.52,287.65,285.84,280.28
69288,323.21,312.03,303.65,296.71,291.52,287.65,285.84,280.28
69426,323.15,312.03,303.65,296.71,291.52,287.65,285.84,280.28
69563,323.15,311.96,303.65,296.71,291.52,287.65,285.84,280.28
69700,323.03,311.96,303.65,296.71,291.59,287.65,285.84,280.28
69837,323.03,311.96,303.65,296.71,291.52,287.65,285.84,280.28
69976,323.03,311.9,303.59,296.71,291.52,287.65,285.84,280.28
70113,322.96,311.9,303.65,296.71,291.52,287.65,285.84,280.28
70250,322.96,311.9,303.65,296.71,291.52,287.65,285.84,280.28
70387,322.9,311.9,303.65,296.71,291.59,287.65,285.9,280.28
70524,322.9,311.9,303.65,296.71,291.59,287.65,285.9,280.28
70662,322.78,311.84,303.59,296.71,291.59,287.65,285.84,280.28
70799,322.78,311.84,303.59,296.77,291.59,287.65,285.84,280.28
70936,322.78,311.84,303.59,296.77,291.59,287.71,285.84,280.28
71074,322.78,311.84,303.59,296.77,291.59,287.65,285.9,280.28
71212,322.78,311.78,303.59,296.77,291.59,287.65,285.9,280.28
71349,322.71,311.78,303.59,296.77,291.59,287.65,285.9,280.28
71486,322.71,311.78,303.59,296.77,291.59,287.65,285.9,280.28
71623,322.65,311.71,303.59,296.77,291.59,287.65,285.9,280.28
71760,322.65,311.71,303.59,296.77,291.59,287.65,285.9,280.34
71898,322.53,311.78,303.59,296.77,291.59,287.71,285.9,280.34
72035,322.53,311.78,303.52,296.77,291.59,287.71,285.9,280.28
72172,322.46,311.71,303.52,296.77,291.65,287.71,285.9,280.28
72310,322.46,311.71,303.52,296.77,291.65,287.71,285.9,280.28
72448,322.4,311.65,303.52,296.77,291.59,287.71,285.9,280.28
72585,322.34,311.65,303.52,296.77,291.59,287.78,285.9,280.28
72722,322.34,311.65,303.52,296.77,291.59,287.78,285.9,280.34
72859,322.34,311.65,303.52,296.77,291.65,287.71,285.9,280.34
72996,322.34,311.65,303.52,296.77,291.65,287.71,285.9,280.28
73134,322.28,311.59,303.52,296.77,291.65,287.78,285.9,280.28
73271,322.28,311.59,303.52,296.77,291.65,287.78,285.96,280.28
73409,322.21,311.59,303.52,296.84,291.65,287.78,285.96,280.28
73546,322.15,311.53,303.46,296.84,291.65,287.78,285.96,280.28
73683,322.15,311.53,303.46,296.77,291.65,287.78,285.96,280.28
73821,322.15,311.53,303.52,296.77,291.65,287.71,285.96,280.28
73958,322.15,311.53,303.52,296.77,291.65,287.71,285.96,280.34
74095,322.03,311.46,303.52,296.84,291.71,287.84,285.96,280.34
74232,322.03,311.46,303.52,296.84,291.71,287.84,285.96,280.28
74370,322.03,311.46,303.52,296.77,291.65,287.78,285.96,280.34
74508,322.03,311.46,303.52,296.77,291.65,287.78,285.96,280.34
74645,321.96,311.46,303.52,296.77,291.71,287.78,285.96,280.34
74782,321.96,311.4,303.46,296.77,291.71,287.84,285.96,280.34
74919,321.96,311.4,303.46,296.84,291.71,287.84,285.96,280.34
75057,321.84,311.4,303.46,296.84,291.71,287.84,285.96,280.34
75194,321.84,311.4,303.46,296.77,291.71,287.84,285.96,280.34
75331,321.78,311.34,303.46,296.77,291.71,287.84,285.96,280.28
75468,321.78,311.34,303.46,296.77,291.71,287.78,285.96,280.28
75606,321.78,311.34,303.46,296.77,291.71,287.78,285.96,280.28
75744,321.78,311.34,303.4,296.77,291.71,287.84,285.96,280.28
75881,321.65,311.34,303.4,296.77,291.71,287.84,285.96,280.28
76018,321.59,311.34,303.4,296.77,291.71,287.84,286.03,280.34
76155,321.59,311.34,303.4,296.77,291.71,287.84,286.03,280.34
76293,321.59,311.21,303.4,296.77,291.71,287.84,286.03,280.34
76430,321.59,311.21,303.4,296.77,291.71,287.84,286.03,280.34
76567,321.46,311.21,303.4,296.77,291.71,287.84,286.03,280.34
76704,321.46,311.21,303.34,296.77,291.71,287.9,286.03,280.34
76843,321.46,311.21,303.34,296.77,291.71,287.9,286.03,280.34
76980,321.46,311.15,303.34,296.84,291.71,287.9,286.03,280.28
77117,321.46,311.15,303.34,296.84,291.71,287.9,286.03,280.28
77254,321.34,311.15,303.34,296.84,291.71,287.9,286.03,280.28
77391,321.34,311.09,303.34,296.84,291.71,287.9,286.03,280.28
77529,321.28,311.09,303.34,296.77,291.71,287.9,286.03,280.34
77666,321.28,311.09,303.34,296.77,291.77,287.9,286.03,280.34
77803,321.28,311.09,303.34,296.77,291.77,287.9,286.03,280.28
77940,321.28,311.09,303.34,296.77,291.71,287.9,286.03,280.28
78078,321.21,311.09,303.34,296.77,291.77,287.9,286.03,280.28
78216,321.09,311.03,303.34,296.77,291.77,287.96,286.03,280.28
78353,321.09,310.96,303.27,296.77,291.84,287.96,286.03,280.28
78490,321.03,310.96,303.27,296.77,291.84,287.9,286.03,280.28
78627,321.03,311.03,303.27,296.77,291.84,287.9,286.03,280.28
78765,321.03,311.03,303.34,296.77,291.84,287.9,286.09,280.28
78902,321.03,310.9,303.34,296.77,291.84,287.9,286.09,280.28
79039,320.96,310.9,303.27,296.77,291.84,287.96,286.09,280.28
79176,320.96,310.96,303.27,296.77,291.77,287.96,286.03,280.28
79314,320.9,310.9,303.27,296.77,291.84,287.96,286.03,280.28
79452,320.84,310.9,303.21,296.77,291.84,287.96,286.09,280.28
79589,320.84,310.84,303.21,296.84,291.84,287.96,286.09,280.34
79726,320.78,310.84,303.27,296.84,291.84,287.96,286.09,280.34
79863,320.78,310.9,303.27,296.77,291.84,287.96,286.09,280.34
80001,320.78,310.9,303.21,296.77,291.84,287.96,286.09,280.34
80138,320.78,310.78,303.21,296.77,291.84,287.96,286.09,280.28
80275,320.71,310.78,303.21,296.77,291.84,287.96,286.09,280.28
80413,320.71,310.78,303.15,296.84,291.84,288.03,286.09,280.28
80550,320.65,310.78,303.15,296.77,291.84,288.03,286.09,280.34
80688,320.65,310.78,303.15,296.77,291.84,287.96,286.09,280.34
80825,320.65,310.71,303.15,296.84,291.84,287.96,286.09,280.34
80962,320.59,310.71,303.15,296.84,291.84,288.03,286.09,280.34
81099,320.59,310.65,303.15,296.77,291.84,288.03,286.09,280.28
81236,320.46,310.65,303.15,296.77,291.84,288.03,286.15,280.28
81374,320.46,310.65,303.15,296.77,291.84,288.03,286.09,280.28
81511,320.53,310.65,303.15,296.77,291.84,288.03,286.09,280.34
81649,320.4,310.65,303.15,296.84,291.84,288.03,286.15,280.34
81786,320.4,310.59,303.15,296.84,291.84,288.03,286.15,280.28
81924,320.34,310.59,303.15,296.77,291.84,288.03,286.15,280.28
82061,320.34,310.59,303.15,296.77,291.9,288.03,286.15,280.28
82198,320.34,310.53,303.15,296.84,291.9,288.03,286.15,280.28
82335,320.34,310.53,303.09,296.84,291.9,288.03,286.15,280.28
82472,320.28,310.53,303.09,296.77,291.9,288.03,286.15,280.28
82610,320.28,310.53,303.09,296.77,291.9,288.03,286.15,280.28
82747,320.28,310.53,303.09,296.77,291.9,288.03,286.15,280.28
82885,320.15,310.53,303.02,296.77,291.9,288.03,286.15,280.28
83022,320.15,310.46,303.02,296.77,291.9,288.03,286.15,280.28
83160,320.15,310.46,303.02,296.77,291.9,288.03,286.15,280.28
83297,320.15,310.46,303.02,296.77,291.9,288.03,286.15,280.34
83434,320.09,310.4,303.02,296.77,291.9,288.09,286.15,280.34
83571,320.09,310.4,303.02,296.77,291.9,288.03,286.15,280.34
83708,320.09,310.4,303.02,296.77,291.9,288.03,286.15,280.34
83846,320.09,310.4,303.02,296.77,291.96,288.09,286.15,280.34
83983,320.03,310.34,303.02,296.77,291.96,288.09,286.15,280.34
84121,320.03,310.34,303.02,296.77,291.96,288.09,286.21,280.34
84258,320.03,310.34,303.02,296.71,291.96,288.09,286.21,280.28
84396,319.96,310.34,303.02,296.71,291.96,288.15,286.21,280.28
84533,319.96,310.34,303.02,296.77,291.96,288.15,286.15,280.28
84670,319.9,310.28,303.02,296.77,291.96,288.09,286.15,280.28
84807,319.9,310.28,302.96,296.71,291.9,288.09,286.15,280.28
84944,319.84,310.28,302.96,296.71,291.9,288.09,286.15,280.34
85082,319.78,310.21,302.96,296.77,291.96,288.15,286.15,280.28
85219,319.78,310.21,302.96,296.77,291.96,288.15,286.15,280.28
85357,319.71,310.21,302.96,296.77,291.96,288.15,286.21,280.34
85494,319.71,310.21,302.96,296.77,291.96,288.15,286.21,280.34
85632,319.71,310.15,302.96,296.77,291.96,288.09,286.15,280.28
85769,319.71,310.15,302.96,296.84,291.96,288.09,286.15,280.28
85906,319.59,310.15,302.96,296.84,292.02,288.15,286.15,280.34
86043,319.59,310.09,302.9,296.77,292.02,288.15,286.21,280.28
86180,319.59,310.09,302.9,296.77,291.96,288.15,286.21,280.28
86318,319.53,310.09,302.9,296.77,291.96,288.15,286.21,280.28
86455,319.53,310.09,302.9,296.77,291.96,288.15,286.21,280.28
86592,319.4,310.03,302.9,296.84,291.96,288.15,286.21,280.34
86730,319.4,310.03,302.9,296.84,291.96,288.15,286.21,280.34
86867,319.4,310.03,302.9,296.77,291.96,288.15,286.21,280.34
87005,319.4,310.03,302.9,296.77,291.96,288.15,286.28,280.28
87142,319.34,310.03,302.84,296.77,291.96,288.15,286.28,280.28
87279,319.28,309.96,302.84,296.77,291.96,288.15,286.21,280.34
87416,319.28,309.96,302.84,296.77,292.02,288.15,286.21,280.34
87554,319.21,309.96,302.84,296.77,291.96,288.21,286.28,280.28
87691,319.21,309.96,302.84,296.77,291.96,288.21,286.28,280.28
87828,319.21,309.9,302.84,296.71,291.96,288.21,286.28,280.4
87966,319.21,309.84,302.84,296.71,291.96,288.21,286.21,280.34
88103,319.15,309.84,302.77,296.77,292.02,288.28,286.21,280.34
88241,319.15,309.9,302.77,296.77,292.02,288.21,286.21,280.28
88378,319.09,309.9,302.77,296.77,292.02,288.21,286.21,280.28
88515,318.96,309.84,302.77,296.77,292.02,288.21,286.28,280.34
88652,318.96,309.84,302.77,296.71,292.02,288.21,286.28,280.34
88790,318.96,309.78,302.77,296.71,292.02,288.28,286.28,280.34
88927,318.96,309.78,302.77,296.71,292.02,288.28,286.28,280.34
89064,318.9,309.78,302.71,296.71,292.02,288.21,286.34,280.34
89202,318.9,309.71,302.71,296.71,292.02,288.21,286.21,280.34
89339,318.84,309.71,302.71,296.71,292.02,288.21,286.21,280.34
89477,318.84,309.71,302.71,296.77,292.02,288.21,286.28,280.28
89614,318.78,309.71,302.71,296.71,292.02,288.21,286.28,280.28
89751,318.71,309.65,302.71,296.71,292.02,288.21,286.28,280.34
89888,318.71,309.59,302.71,296.71,292.02,288.21,286.28,280.34
90025,318.65,309.59,302.65,296.71,292.02,288.28,286.28,280.34
90163,318.65,309.59,302.65,296.71,292.09,288.28,286.34,280.34
90300,318.65,309.59,302.65,296.71,292.09,288.21,286.34,280.34
90438,318.65,309.59,302.65,296.71,292.09,288.21,286.28,280.28
90575,318.59,309.59,302.65,296.71,292.02,288.28,286.28,280.34
90713,318.59,309.59,302.65,296.71,292.02,288.21,286.28,280.34
90850,318.59,309.53,302.59,296.71,292.09,288.21,286.28,280.34
90987,318.46,309.53,302.59,296.65,292.09,288.21,286.34,280.34
91124,318.46,309.53,302.59,296.65,292.09,288.21,286.34,280.34
91261,318.46,309.53,302.59,296.71,292.09,288.28,286.34,280.34
91399,318.46,309.46,302.59,296.71,292.02,288.28,286.34,280.34
91537,318.4,309.46,302.59,296.71,292.02,288.28,286.34,280.34
91674,318.4,309.46,302.59,296.71,292.09,288.28,286.34,280.34
91811,318.21,309.4,302.52,296.71,292.09,288.28,286.34,280.28
91949,318.28,309.4,302.52,296.71,292.09,288.34,286.34,280.28
92086,318.28,309.34,302.52,296.71,292.09,288.34,286.34,280.34
92223,318.21,309.34,302.59,296.71,292.09,288.28,286.34,280.34
92360,318.21,309.34,302.59,296.71,292.09,288.28,286.34,280.28
92497,318.15,309.34,302.52,296.71,292.09,288.28,286.34,280.34
92635,318.15,309.34,302.52,296.71,292.09,288.28,286.34,280.34
92773,318.09,309.28,302.46,296.71,292.09,288.34,286.34,280.28
92910,318.09,309.28,302.46,296.71,292.09,288.28,286.34,280.28
93047,318.03,309.21,302.46,296.65,292.09,288.28,286.34,280.34
93185,318.03,309.21,302.46,296.65,292.09,288.28,286.34,280.34
93322,318.03,309.21,302.46,296.65,292.09,288.28,286.34,280.34
93459,318.03,309.21,302.46,296.65,292.09,288.34,286.34,280.34
93596,318.03,309.21,302.46,296.65,292.09,288.34,286.4,280.34
93733,317.9,309.15,302.46,296.65,292.09,288.34,286.4,280.34
93872,317.9,309.15,302.46,296.65,292.15,288.34,286.34,280.34
94009,317.9,309.15,302.46,296.65,292.15,288.34,286.34,280.34
94146,317.84,309.15,302.4,296.65,292.09,288.34,286.4,280.34
94283,317.84,309.09,302.4,296.65,292.09,288.34,286.4,280.34
94420,317.78,309.09,302.4,296.65,292.09,288.4,286.34,280.34
94558,317.78,309.09,302.4,296.65,292.09,288.4,286.34,280.34
94695,317.78,309.09,302.4,296.65,292.09,288.34,286.34,280.28
94832,317.78,309.09,302.34,296.65,292.15,288.34,286.34,280.28
94969,317.71,309.03,302.34,296.65,292.15,288.34,286.34,280.34
95108,317.71,309.03,302.34,296.65,292.09,288.4,286.4,280.34
95245,317.65,309.03,302.34,296.65,292.09,288.4,286.4,280.34
95382,317.59,309.03,302.4,296.65,292.09,288.34,286.4,280.34
95519,317.59,308.96,302.4,296.65,292.09,288.34,286.4,280.34
95656,317.53,308.9,302.34,296.65,292.09,288.4,286.4,280.34
95794,317.53,308.9,302.34,296.65,292.15,288.4,286.4,280.34
95931,317.46,308.9,302.34,296.65,292.15,288.4,286.4,280.34
96068,317.46,308.9,302.27,296.65,292.15,288.4,286.4,280.34
96205,317.46,308.9,302.27,296.65,292.15,288.4,286.4,280.34
96344,317.4,308.9,302.27,296.65,292.15,288.34,286.4,280.28
96481,317.4,308.84,302.27,296.65,292.15,288.34,286.4,280.28
96618,317.4,308.78,302.27,296.59,292.15,288.4,286.4,280.28
96755,317.4,308.78,302.21,296.59,292.15,288.4,286.4,280.28
96892,317.34,308.78,302.21,296.59,292.15,288.4,286.4,280.34
97030,317.34,308.78,302.21,296.59,292.15,288.4,286.46,280.34
97167,317.28,308.78,302.21,296.59,292.15,288.4,286.46,280.34
97304,317.28,308.78,302.21,296.59,292.15,288.4,286.46,280.34
97442,317.28,308.71,302.21,296.59,292.15,288.4,286.46,280.34
97580,317.15,308.71,302.21,296.59,292.15,288.4,286.4,280.34
97717,317.15,308.71,302.21,296.52,292.15,288.4,286.4,280.34
97854,317.15,308.65,302.21,296.52,292.15,288.4,286.46,280.34
97991,317.15,308.65,302.15,296.59,292.15,288.4,286.46,280.34
98128,317.09,308.65,302.15,296.59,292.15,288.4,286.46,280.34
98266,317.09,308.65,302.15,296.59,292.15,288.4,286.46,280.34
98403,317.03,308.59,302.15,296.59,292.15,288.4,286.46,280.34
98540,317.03,308.53,302.15,296.59,292.15,288.4,286.46,280.4
98678,317.03,308.53,302.09,296.59,292.15,288.4,286.46,280.4
98816,317.03,308.53,302.09,296.59,292.15,288.4,286.46,280.34
98953,317.03,308.53,302.09,296.59,292.15,288.4,286.46,280.34
99090,316.96,308.53,302.09,296.59,292.15,288.4,286.46,280.34
99227,316.96,308.53,302.09,296.59,292.15,288.4,286.4,280.34
99364,316.84,308.53,302.09,296.59,292.15,288.46,286.4,280.34
99502,316.84,308.46,302.02,296.59,292.15,288.46,286.46,280.28
99639,316.78,308.46,302.02,296.59,292.21,288.46,286.46,280.28
99776,316.78,308.46,302.02,296.59,292.21,288.4,286.53,280.34
99914,316.78,308.46,302.09,296.59,292.15,288.4,286.53,280.28
100051,316.71,308.34,302.09,296.59,292.15,288.46,286.46,280.28
100189,316.71,308.34,302.02,296.59,292.15,288.46,286.46,280.28
100326,316.71,308.4,302.02,296.52,292.15,288.46,286.46,280.28
100463,316.71,308.34,302.02,296.52,292.15,288.46,286.46,280.34
100600,316.59,308.34,302.02,296.52,292.15,288.46,286.46,280.28
100738,316.59,308.28,302.02,296.52,292.15,288.46,286.46,280.28
100876,316.59,308.28,301.96,296.52,292.15,288.46,286.46,280.34
101013,316.53,308.28,301.96,296.52,292.15,288.46,286.46,280.34
101150,316.53,308.28,301.96,296.52,292.21,288.46,286.46,280.28
101287,316.46,308.28,301.9,296.59,292.21,288.46,286.53,280.28
101425,316.46,308.28,301.9,296.59,292.21,288.46,286.53,280.28
101562,316.34,308.28,301.9,296.52,292.15,288.46,286.53,280.34
101700,316.34,308.21,301.9,296.52,292.15,288.46,286.46,280.34
101837,316.34,308.21,301.84,296.52,292.15,288.46,286.46,280.34
101975,316.28,308.15,301.84,296.52,292.15,288.46,286.46,280.34
102112,316.28,308.15,301.84,296.46,292.15,288.46,286.46,280.34
102249,316.21,308.09,301.84,296.46,292.15,288.53,286.53,280.34
102386,316.21,308.09,301.84,296.52,292.15,288.53,286.53,280.4
102523,316.15,308.09,301.9,296.52,292.15,288.46,286.53,280.34
102662,316.15,308.09,301.9,296.52,292.21,288.46,286.53,280.34
102799,316.09,308.09,301.84,296.52,292.15,288.53,286.53,280.34
102936,316.09,308.09,301.84,296.46,292.15,288.53,286.53,280.34
103073,316.03,308.09,301.77,296.46,292.15,288.46,286.53,280.34
103211,316.03,307.96,301.77,296.46,292.15,288.53,286.53,280.34
103348,316.03,307.96,301.77,296.46,292.15,288.53,286.53,280.28
103485,315.96,307.96,301.77,296.46,292.15,288.53,286.53,280.34
103623,315.96,307.96,301.77,296.52,292.15,288.53,286.53,280.34
103760,315.9,307.96,301.71,296.52,292.15,288.53,286.59,280.28
103898,315.9,307.96,301.71,296.46,292.15,288.53,286.53,280.28
104035,315.84,307.96,301.77,296.46,292.21,288.53,286.53,280.34
104172,315.84,307.9,301.71,296.46,292.21,288.53,286.59,280.34
104309,315.84,307.84,301.71,296.46,292.21,288.53,286.59,280.34
104448,315.71,307.84,301.71,296.52,292.21,288.59,286.53,280.34
104585,315.71,307.78,301.71,296.52,292.21,288.59,286.53,280.34
104722,315.71,307.78,301.65,296.46,292.21,288.53,286.53,280.34
104859,315.71,307.84,301.65,296.46,292.21,288.53,286.53,280.34
104996,315.71,307.84,301.65,296.46,292.21,288.53,286.53,280.4
105134,315.71,307.78,301.59,296.46,292.15,288.53,286.53,280.4
105271,315.65,307.71,301.59,296.4,292.15,288.53,286.53,280.34
105409,315.59,307.71,301.65,296.4,292.21,288.53,286.59,280.34
105546,315.59,307.65,301.65,296.4,292.15,288.53,286.59,280.34
105683,315.53,307.65,301.65,296.4,292.15,288.59,286.59,280.34
105821,315.53,307.65,301.65,296.4,292.15,288.59,286.59,280.34
105958,315.46,307.65,301.59,296.4,292.15,288.53,286.59,280.34
106095,315.46,307.65,301.59,296.4,292.21,288.53,286.59,280.34
106232,315.4,307.59,301.59,296.4,292.21,288.59,286.59,280.34
106371,315.4,307.59,301.59,296.4,292.21,288.59,286.59,280.4
106508,315.4,307.53,301.59,296.46,292.21,288.53,286.59,280.4
106645,315.34,307.53,301.52,296.46,292.21,288.53,286.59,280.34
106782,315.34,307.53,301.52,296.4,292.21,288.53,286.59,280.34
106919,315.28,307.46,301.52,296.4,292.21,288.59,286.59,280.34
107057,315.28,307.46,301.52,296.4,292.21,288.59,286.59,280.34
107195,315.21,307.46,301.52,296.4,292.21,288.59,286.59,280.34
107332,315.21,307.46,301.46,296.4,292.21,288.59,286.53,280.34
107469,315.15,307.46,301.46,296.34,292.21,288.59,286.53,280.34
107607,315.15,307.46,301.46,296.34,292.21,288.59,286.59,280.34
107744,315.15,307.46,301.46,296.4,292.21,288.59,286.59,280.34
107881,315.09,307.4,301.46,296.4,292.21,288.59,286.59,280.28
108018,315.09,307.4,301.4,296.4,292.21,288.59,286.59,280.34
108156,315.03,307.4,301.4,296.4,292.21,288.59,286.59,280.34
108294,315.03,307.4,301.4,296.34,292.21,288.59,286.65,280.34
108431,315.03,307.34,301.4,296.34,292.21,288.65,286.65,280.34
108568,314.9,307.34,301.4,296.4,292.21,288.65,286.59,280.34
108705,314.9,307.28,301.4,296.4,292.21,288.59,286.59,280.34
108843,314.84,307.28,301.34,296.34,292.21,288.59,286.65,280.34
108981,314.84,307.28,301.34,296.34,292.21,288.59,286.65,280.34
109118,314.84,307.21,301.34,296.34,292.21,288.65,286.59,280.34
109255,314.84,307.21,301.27,296.34,292.21,288.65,286.59,280.34
109392,314.84,307.21,301.27,296.34,292.21,288.59,286.65,280.34
109530,314.84,307.21,301.27,296.34,292.21,288.59,286.59,280.34
109667,314.78,307.15,301.27,296.34,292.21,288.59,286.59,280.34
109804,314.71,307.15,301.27,296.27,292.21,288.59,286.59,280.34
109942,314.71,307.15,301.27,296.27,292.21,288.59,286.59,280.28
110080,314.65,307.15,301.27,296.27,292.21,288.59,286.65,280.28
110217,314.65,307.15,301.27,296.27,292.21,288.65,286.65,280.34
110354,314.59,307.09,301.27,296.27,292.21,288.59,286.65,280.34
110491,314.59,307.09,301.21,296.27,292.21,288.59,286.59,280.34
110628,314.53,307.03,301.21,296.27,292.21,288.59,286.59,280.34
110766,314.46,307.03,301.21,296.27,292.21,288.59,286.65,280.34
110904,314.46,307.03,301.21,296.27,292.21,288.65,286.65,280.34
111041,314.46,306.96,301.21,296.27,292.21,288.65,286.65,280.34
111178,314.46,306.96,301.21,296.27,292.21,288.59,286.65,280.4
111315,314.4,306.96,301.21,296.27,292.21,288.59,286.65,280.4
111453,314.4,306.96,301.21,296.27,292.21,288.59,286.65,280.34
111590,314.34,306.96,301.21,296.27,292.21,288.65,286.65,280.34
111728,314.34,306.84,301.15,296.21,292.21,288.65,286.59,280.34
111865,314.28,306.84,301.15,296.21,292.21,288.65,286.59,280.34
112003,314.21,306.9,301.15,296.21,292.21,288.65,286.65,280.34
112140,314.21,306.9,301.09,296.21,292.21,288.65,286.65,280.34
112277,314.21,306.84,301.09,296.21,292.21,288.65,286.65,280.34
112414,314.21,306.84,301.09,296.21,292.21,288.65,286.65,280.34
112551,314.15,306.78,301.09,296.21,292.21,288.65,286.65,280.28
112690,314.15,306.78,301.09,296.27,292.21,288.65,286.65,280.28
112827,314.09,306.78,301.09,296.27,292.27,288.65,286.65,280.34
112964,314.03,306.78,301.09,296.21,292.27,288.65,286.65,280.34
113101,314.03,306.78,301.02,296.21,292.21,288.65,286.65,280.34
113239,314.03,306.71,301.02,296.21,292.21,288.65,286.65,280.34
113376,314.03,306.71,301.02,296.21,292.15,288.65,286.65,280.34
113513,313.9,306.71,301.02,296.15,292.15,288.65,286.65,280.34
113651,313.9,306.65,300.96,296.15,292.21,288.65,286.65,280.34
113788,313.9,306.65,300.96,296.15,292.21,288.65,286.65,280.34
113926,313.9,306.59,300.96,296.15,292.21,288.65,286.65,280.34
114063,313.9,306.59,300.96,296.15,292.15,288.65,286.65,280.34
114200,313.84,306.53,300.96,296.15,292.15,288.65,286.71,280.34
114337,313.84,306.53,300.96,296.15,292.21,288.65,286.71,280.34
114475,313.84,306.53,300.96,296.15,292.21,288.65,286.65,280.34
114613,313.84,306.53,300.96,296.15,292.21,288.65,286.65,280.34
114750,313.71,306.53,300.96,296.21,292.21,288.71,286.65,280.34
114887,313.71,306.53,300.96,296.21,292.21,288.71,286.65,280.34
115024,313.71,306.53,300.9,296.15,292.21,288.65,286.71,280.4
115162,313.65,306.46,300.9,296.15,292.21,288.65,286.65,280.4
115299,313.65,306.46,300.9,296.15,292.27,288.65,286.65,280.34
115436,313.65,306.46,300.84,296.15,292.27,288.65,286.71,280.34
115574,313.65,306.34,300.84,296.15,292.21,288.65,286.71,280.34
115712,313.59,306.34,300.84,296.15,292.21,288.65,286.71,280.34
115849,313.59,306.4,300.84,296.15,292.21,288.71,286.71,280.34
115986,313.46,306.4,300.84,296.15,292.21,288.71,286.71,280.34
116123,313.46,306.4,300.84,296.09,292.21,288.71,286.71,280.34
116260,313.46,306.4,300.77,296.09,292.21,288.71,286.71,280.34
116398,313.4,306.34,300.77,296.09,292.27,288.71,286.71,280.4
116536,313.4,306.28,300.77,296.09,292.21,288.71,286.71,280.4
116673,313.4,306.28,300.77,296.09,292.21,288.71,286.71,280.34
116810,313.4,306.21,300.77,296.09,292.21,288.71,286.71,280.34
116947,313.34,306.21,300.77,296.09,292.21,288.71,286.71,280.4
117085,313.34,306.21,300.77,296.09,292.21,288.71,286.71,280.4
117222,313.28,306.21,300.71,296.09,292.21,288.71,286.71,280.4
117360,313.21,306.15,300.71,296.09,292.21,288.71,286.65,280.28
117497,313.21,306.15,300.71,296.09,292.21,288.71,286.65,280.28
117635,313.21,306.15,300.71,296.02,292.21,288.71,286.71,280.34
117772,313.21,306.09,300.71,296.02,292.21,288.71,286.71,280.34
117909,313.15,306.09,300.65,296.02,292.21,288.71,286.71,280.34
118046,313.15,306.09,300.65,296.02,292.21,288.65,286.71,280.4
118183,313.09,306.09,300.65,296.09,292.21,288.65,286.71,280.4
118322,313.09,306.03,300.59,296.09,292.21,288.71,286.71,280.34
118459,313.09,306.03,300.59,296.02,292.21,288.71,286.71,280.34
118596,312.96,306.03,300.59,296.02,292.21,288.71,286.71,280.34
118733,312.96,305.96,300.59,296.02,292.21,288.65,286.71,280.34
118871,312.9,305.96,300.59,296.02,292.21,288.65,286.71,280.34
119008,312.9,306.03,300.59,296.02,292.21,288.71,286.71,280.34
119145,312.9,306.03,300.52,296.02,292.21,288.71,286.71,280.34
119283,312.9,305.96,300.59,296.02,292.21,288.71,286.71,280.4
119420,312.9,305.96,300.59,296.02,292.21,288.71,286.71,280.4
119558,312.78,305.96,300.52,296.02,292.21,288.71,286.71,280.34
119695,312.78,305.9,300.52,296.02,292.21,288.71,286.71,280.34
119832,312.78,305.9,300.52,296.02,292.21,288.71,286.78,280.34
