Date,01/02/2020,Material,Brass,3min47s,,,,
Time,TempOne,TempTwo,TempThree,TempFour,TempFive,TempSix,TempSeven,Atmospheric
120280,309.59,291.96,286.09,285.96,285.53,285.59,285.46,284.78
120417,309.59,291.96,286.09,285.96,285.53,285.59,285.46,284.78
120554,309.46,292.02,286.09,286.03,285.53,285.59,285.46,284.84
120692,309.46,292.02,286.15,286.03,285.53,285.59,285.46,284.84
120829,309.4,291.96,286.09,286.03,285.53,285.59,285.46,284.78
120967,309.4,291.96,286.09,286.03,285.53,285.59,285.46,284.78
121104,309.34,292.02,286.15,286.03,285.46,285.65,285.53,284.84
121241,309.34,291.96,286.15,286.03,285.46,285.65,285.53,284.84
121379,309.46,291.96,286.15,286.03,285.46,285.59,285.46,284.84
121517,309.4,291.96,286.15,286.03,285.46,285.59,285.46,284.84
121654,309.4,291.96,286.15,286.09,285.53,285.59,285.46,284.84
121791,309.4,291.96,286.15,286.09,285.59,285.59,285.46,284.9
121928,309.4,291.96,286.15,286.03,285.59,285.59,285.46,284.9
122065,309.28,291.96,286.15,286.03,285.53,285.65,285.46,284.84
122204,309.28,291.96,286.15,286.09,285.53,285.65,285.46,284.84
122341,309.03,291.96,286.15,286.03,285.53,285.65,285.53,284.84
122478,309.03,291.9,286.15,286.03,285.53,285.65,285.53,284.9
122615,308.78,291.9,286.15,286.09,285.53,285.59,285.46,284.9
122753,308.59,291.9,286.15,286.09,285.53,285.59,285.46,284.9
122891,308.59,291.9,286.15,286.09,285.53,285.59,285.46,284.9
123028,308.53,291.96,286.15,286.09,285.53,285.59,285.46,284.84
123165,308.53,291.9,286.15,286.03,285.53,285.59,285.46,284.9
123302,308.53,291.9,286.15,286.03,285.53,285.59,285.53,284.9
123440,308.53,291.9,286.15,286.03,285.53,285.59,285.53,284.84
123578,308.4,291.9,286.15,286.03,285.59,285.59,285.46,284.84
123715,308.28,291.9,286.15,286.09,285.59,285.59,285.46,284.9
123852,308.28,291.9,286.15,286.09,285.53,285.59,285.46,284.9
123990,308.09,291.9,286.15,286.09,285.53,285.59,285.46,284.9
124127,308.09,291.96,286.15,286.09,285.53,285.65,285.46,284.84
124265,307.9,291.96,286.15,286.03,285.53,285.59,285.46,284.84
124402,307.9,291.9,286.15,286.03,285.53,285.59,285.53,284.84
124539,307.71,291.9,286.15,286.09,285.59,285.59,285.46,284.84
124677,307.71,291.9,286.15,286.09,285.59,285.59,285.46,284.84
124814,307.46,291.9,286.15,286.09,285.59,285.59,285.46,284.84
124952,307.46,291.9,286.15,286.09,285.59,285.59,285.46,284.84
125089,307.46,291.96,286.15,286.09,285.53,285.65,285.53,284.84
125227,307.4,291.96,286.15,286.09,285.53,285.65,285.53,284.9
125364,307.4,291.96,286.15,286.09,285.53,285.65,285.46,284.9
125501,307.34,291.96,286.15,286.09,285.53,285.65,285.46,284.9
125639,307.34,291.96,286.15,286.09,285.59,285.65,285.46,284.84
125776,307.34,291.96,286.15,286.15,285.59,285.65,285.46,284.84
125914,307.34,291.96,286.15,286.15,285.59,285.65,285.46,284.84
126051,307.34,291.96,286.15,286.09,285.53,285.65,285.46,284.84
126188,307.34,291.96,286.15,286.09,285.53,285.65,285.46,284.9
126325,307.34,292.02,286.15,286.09,285.53,285.65,285.46,284.84
126464,307.4,292.02,286.09,286.09,285.53,285.65,285.46,284.84
126601,307.4,292.02,286.09,286.15,285.53,285.59,285.46,284.84
126738,307.46,292.02,286.09,286.15,285.53,285.59,285.46,284.84
126875,307.46,292.02,286.15,286.09,285.53,285.59,285.46,284.84
127012,307.34,292.02,286.15,286.09,285.53,285.59,285.46,284.84
127151,307.28,292.02,286.15,286.09,285.59,285.59,285.46,284.84
127288,307.28,292.02,286.15,286.15,285.59,285.65,285.53,284.84
127425,307.28,292.02,286.15,286.15,285.59,285.65,285.53,284.84
127562,307.28,291.96,286.21,286.09,285.59,285.65,285.46,284.9
127699,307.15,292.02,286.21,286.09,285.59,285.65,285.46,284.9
127838,307.15,292.02,286.09,286.09,285.59,285.65,285.46,284.84
127975,307.15,292.02,286.09,286.09,285.59,285.65,285.46,284.84
128112,307.15,292.02,286.15,286.09,285.53,285.65,285.46,284.84
128249,307.09,292.02,286.15,286.09,285.53,285.65,285.46,284.84
128387,306.96,292.02,286.15,286.15,285.59,285.65,285.46,284.84
128525,306.96,292.09,286.15,286.15,285.59,285.65,285.46,284.84
128662,306.9,292.02,286.15,286.15,285.59,285.65,285.46,284.84
128799,306.9,292.02,286.15,286.15,285.59,285.65,285.46,284.84
128936,306.9,292.02,286.15,286.15,285.59,285.65,285.46,284.84
129074,306.9,292.02,286.21,286.15,285.59,285.65,285.46,284.84
129211,306.9,292.02,286.21,286.15,285.59,285.59,285.46,284.84
129349,306.9,292.02,286.21,286.15,285.53,285.59,285.46,284.9
129486,307.03,292.09,286.15,286.15,285.53,285.65,285.53,284.84
129624,307.09,292.09,286.15,286.21,285.53,285.65,285.53,284.84
129761,307.09,292.09,286.21,286.21,285.53,285.65,285.46,284.84
129898,307.03,292.09,286.21,286.15,285.59,285.65,285.46,284.84
130036,307.03,292.09,286.21,286.15,285.59,285.59,285.46,284.84
130173,307.15,292.09,286.28,286.15,285.53,285.59,285.46,284.84
130311,307.15,292.09,286.28,286.15,285.59,285.59,285.46,284.84
130448,307.21,292.09,286.21,286.15,285.59,285.65,285.46,284.9
130585,307.21,292.09,286.21,286.15,285.59,285.65,285.46,284.9
130722,307.21,292.09,286.21,286.21,285.59,285.65,285.46,284.9
130861,307.28,292.15,286.21,286.21,285.59,285.65,285.46,284.9
130998,307.28,292.15,286.28,286.15,285.59,285.65,285.46,284.9
131135,307.34,292.15,286.21,286.15,285.59,285.65,285.46,284.9
131272,307.34,292.15,286.21,286.21,285.59,285.65,285.46,284.9
131409,307.34,292.15,286.21,286.21,285.59,285.65,285.46,284.9
131548,307.34,292.15,286.21,286.21,285.59,285.65,285.46,284.9
131685,307.34,292.15,286.28,286.21,285.59,285.65,285.46,284.84
131822,307.34,292.15,286.28,286.15,285.59,285.65,285.46,284.84
131959,307.34,292.15,286.28,286.21,285.59,285.65,285.46,284.96
132097,307.46,292.15,286.28,286.21,285.59,285.65,285.46,284.96
132235,307.46,292.21,286.28,286.21,285.59,285.59,285.46,284.9
132372,307.46,292.21,286.34,286.21,285.59,285.59,285.46,284.9
132509,307.46,292.21,286.34,286.21,285.59,285.65,285.46,284.9
132646,307.53,292.21,286.28,286.21,285.59,285.65,285.46,284.9
132784,307.53,292.21,286.28,286.21,285.59,285.65,285.46,284.9
132922,307.53,292.21,286.28,286.21,285.59,285.65,285.46,284.9
133059,307.59,292.21,286.28,286.21,285.59,285.65,285.46,284.9
133196,307.59,292.27,286.28,286.21,285.59,285.65,285.46,284.9
133334,307.59,292.27,286.28,286.21,285.59,285.65,285.46,284.9
133471,307.59,292.27,286.28,286.21,285.59,285.65,285.46,284.84
133608,307.71,292.27,286.34,286.21,285.59,285.65,285.46,284.9
133746,307.71,292.27,286.34,286.21,285.59,285.65,285.46,284.9
133883,307.78,292.27,286.34,286.28,285.59,285.65,285.46,284.9
134021,307.84,292.27,286.34,286.28,285.59,285.65,285.46,284.9
134158,307.84,292.27,286.34,286.28,285.59,285.65,285.46,284.9
134295,307.84,292.27,286.28,286.28,285.59,285.65,285.46,284.9
134433,307.84,292.27,286.28,286.21,285.59,285.65,285.4,284.96
134571,307.84,292.27,286.28,286.28,285.59,285.65,285.4,284.9
134708,307.84,292.34,286.28,286.28,285.59,285.65,285.46,284.9
134845,307.9,292.34,286.28,286.28,285.59,285.65,285.46,284.9
134982,307.9,292.34,286.28,286.28,285.59,285.65,285.46,284.9
135120,307.96,292.27,286.28,286.28,285.59,285.65,285.46,284.9
135258,308.09,292.27,286.28,286.28,285.59,285.65,285.46,284.9
135395,308.09,292.34,286.28,286.28,285.65,285.65,285.46,284.96
135532,308.09,292.34,286.34,286.28,285.65,285.65,285.46,284.9
135669,308.09,292.34,286.34,286.28,285.59,285.65,285.46,284.9
135808,308.21,292.34,286.4,286.28,285.59,285.65,285.46,284.9
135945,308.21,292.4,286.34,286.21,285.65,285.59,285.46,284.9
136082,308.28,292.4,286.34,286.21,285.65,285.59,285.46,284.9
136219,308.34,292.4,286.4,286.28,285.59,285.65,285.46,284.9
136356,308.34,292.4,286.4,286.28,285.59,285.65,285.46,284.96
136495,308.4,292.4,286.34,286.28,285.59,285.59,285.46,284.9
136632,308.4,292.46,286.34,286.28,285.65,285.59,285.46,284.9
136769,308.53,292.46,286.4,286.28,285.65,285.59,285.46,284.9
136906,308.53,292.46,286.4,286.28,285.59,285.59,285.46,284.9
137043,308.65,292.46,286.4,286.28,285.59,285.59,285.46,284.9
137182,308.65,292.46,286.34,286.34,285.65,285.65,285.4,284.9
137319,308.71,292.46,286.34,286.34,285.65,285.65,285.4,284.9
137456,308.84,292.46,286.34,286.28,285.59,285.65,285.46,284.9
137593,308.84,292.52,286.34,286.28,285.59,285.65,285.46,284.9
137731,308.96,292.52,286.4,286.28,285.59,285.65,285.46,284.9
137869,308.96,292.52,286.34,286.28,285.65,285.65,285.46,284.9
138006,309.09,292.52,286.34,286.28,285.65,285.65,285.4,284.9
138143,309.09,292.52,286.34,286.28,285.59,285.65,285.4,284.9
138280,309.21,292.52,286.34,286.34,285.59,285.65,285.4,284.9
138418,309.21,292.52,286.4,286.34,285.65,285.65,285.46,284.9
138556,309.28,292.59,286.4,286.34,285.65,285.65,285.46,284.9
138693,309.46,292.59,286.4,286.34,285.59,285.65,285.46,284.96
138830,309.46,292.59,286.4,286.34,285.59,285.65,285.46,284.96
138968,309.59,292.59,286.4,286.34,285.65,285.59,285.46,284.9
139105,309.59,292.59,286.4,286.34,285.59,285.59,285.46,284.9
139243,309.71,292.59,286.4,286.34,285.59,285.65,285.46,284.9
139380,309.71,292.59,286.4,286.34,285.59,285.59,285.46,284.9
139517,309.9,292.59,286.4,286.34,285.59,285.59,285.4,284.9
139655,310.03,292.59,286.46,286.34,285.59,285.59,285.4,284.84
139792,310.03,292.59,286.4,286.34,285.59,285.59,285.4,284.84
139930,310.15,292.65,286.4,286.34,285.65,285.59,285.46,284.9
140067,310.15,292.65,286.4,286.34,285.65,285.59,285.46,284.9
140205,310.4,292.65,286.4,286.34,285.59,285.65,285.46,284.9
140342,310.4,292.65,286.4,286.34,285.59,285.65,285.46,284.9
140479,310.65,292.65,286.4,286.34,285.65,285.65,285.4,284.9
140617,310.65,292.65,286.4,286.4,285.65,285.65,285.4,284.9
140754,310.84,292.65,286.46,286.4,285.65,285.71,285.46,284.9
140892,311.03,292.71,286.46,286.34,285.65,285.59,285.53,284.9
141029,311.03,292.71,286.4,286.34,285.65,285.59,285.53,284.9
141166,311.21,292.65,286.4,286.4,285.59,285.65,285.4,284.9
141304,311.21,292.65,286.4,286.4,285.59,285.65,285.4,284.9
141442,311.4,292.65,286.4,286.4,285.59,285.65,285.4,284.9
141579,311.4,292.71,286.46,286.4,285.59,285.65,285.4,284.9
141716,311.59,292.71,286.4,286.4,285.65,285.65,285.4,284.9
141853,311.59,292.65,286.4,286.4,285.65,285.65,285.4,284.9
141991,311.71,292.65,286.46,286.4,285.65,285.65,285.4,284.9
142129,311.96,292.71,286.46,286.4,285.59,285.65,285.46,284.9
142266,311.96,292.71,286.46,286.4,285.59,285.65,285.46,284.9
142403,312.09,292.77,286.46,286.46,285.65,285.65,285.46,284.84
142540,312.09,292.71,286.46,286.46,285.65,285.65,285.46,284.84
142679,312.28,292.71,286.53,286.4,285.65,285.71,285.46,284.9
142816,312.28,292.77,286.53,286.4,285.65,285.71,285.46,284.9
142953,312.53,292.77,286.46,286.4,285.65,285.65,285.46,284.9
143090,312.65,292.77,286.46,286.4,285.65,285.65,285.46,284.9
143227,312.65,292.77,286.53,286.46,285.71,285.65,285.4,284.9
143366,312.84,292.84,286.53,286.46,285.71,285.65,285.46,284.84
143503,312.84,292.77,286.53,286.46,285.65,285.65,285.46,284.84
143640,312.96,292.77,286.53,286.46,285.71,285.65,285.4,284.84
143777,312.96,292.84,286.53,286.46,285.71,285.65,285.4,284.9
143915,313.09,292.84,286.53,286.4,285.65,285.65,285.46,284.9
144053,313.09,292.84,286.53,286.4,285.65,285.65,285.46,284.9
144190,313.28,292.84,286.53,286.46,285.65,285.71,285.46,284.9
144327,313.4,292.84,286.53,286.46,285.65,285.71,285.46,284.9
144464,313.4,292.84,286.53,286.46,285.71,285.65,285.46,284.9
144602,313.53,292.84,286.59,286.46,285.71,285.65,285.46,284.96
144740,313.53,292.9,286.59,286.46,285.65,285.65,285.46,284.9
144877,313.65,292.9,286.59,286.46,285.65,285.71,285.46,284.9
145014,313.65,292.9,286.59,286.46,285.65,285.71,285.46,284.9
145152,313.78,292.9,286.59,286.46,285.65,285.65,285.46,284.9
145289,313.78,292.9,286.59,286.46,285.65,285.65,285.46,284.9
145427,313.96,292.96,286.59,286.46,285.71,285.65,285.46,284.9
145564,314.03,292.96,286.59,286.46,285.71,285.65,285.46,284.9
145701,314.03,292.9,286.59,286.46,285.71,285.65,285.4,284.9
145839,314.15,292.9,286.59,286.53,285.71,285.65,285.4,284.96
145976,314.15,292.9,286.59,286.53,285.65,285.65,285.4,284.96
146114,314.34,292.9,286.59,286.53,285.65,285.65,285.46,284.96
146251,314.34,292.96,286.59,286.53,285.65,285.65,285.46,284.96
146388,314.46,292.96,286.59,286.53,285.65,285.65,285.4,284.96
146526,314.46,292.96,286.59,286.53,285.65,285.65,285.4,284.96
146663,314.53,293.02,286.59,286.53,285.71,285.65,285.4,284.96
146801,314.71,293.02,286.59,286.53,285.71,285.65,285.4,284.96
146938,314.71,292.96,286.59,286.53,285.71,285.71,285.46,284.9
147076,314.78,292.96,286.59,286.53,285.71,285.71,285.4,284.9
147213,314.78,292.96,286.59,286.53,285.71,285.71,285.4,284.9
147350,314.9,292.96,286.59,286.53,285.71,285.65,285.4,284.9
147488,314.9,292.96,286.59,286.53,285.71,285.65,285.4,284.96
147625,315.03,293.02,286.59,286.53,285.71,285.65,285.46,284.96
147763,315.15,293.02,286.59,286.53,285.71,285.65,285.46,284.96
147900,315.15,293.02,286.59,286.53,285.71,285.71,285.46,284.96
148037,315.21,293.09,286.59,286.53,285.71,285.71,285.46,284.96
148175,315.21,293.09,286.59,286.59,285.71,285.65,285.46,284.9
148313,315.34,293.09,286.59,286.59,285.71,285.71,285.46,284.9
148450,315.34,293.09,286.65,286.53,285.71,285.71,285.46,284.96
148587,315.4,293.09,286.65,286.53,285.71,285.65,285.46,284.96
148724,315.4,293.09,286.65,286.53,285.71,285.65,285.46,285.03
148862,315.46,293.09,286.65,286.59,285.71,285.65,285.46,284.96
149000,315.59,293.15,286.65,286.59,285.71,285.65,285.46,284.96
149137,315.59,293.15,286.65,286.53,285.71,285.65,285.46,284.96
149274,315.65,293.21,286.65,286.53,285.71,285.65,285.46,284.96
149411,315.65,293.21,286.71,286.53,285.71,285.65,285.46,285.03
149550,315.71,293.21,286.71,286.53,285.71,285.65,285.46,285.03
149687,315.71,293.21,286.65,286.59,285.71,285.65,285.46,284.9
149824,315.78,293.15,286.65,286.59,285.71,285.65,285.46,284.96
149961,315.78,293.21,286.65,286.59,285.71,285.65,285.46,284.96
150098,315.78,293.21,286.65,286.59,285.71,285.71,285.46,284.96
150236,315.84,293.21,286.65,286.59,285.71,285.71,285.46,284.96
150374,315.84,293.21,286.65,286.59,285.71,285.71,285.46,284.96
150511,315.9,293.27,286.65,286.65,285.71,285.71,285.46,284.96
150648,315.9,293.27,286.71,286.65,285.71,285.65,285.46,284.96
150786,315.9,293.27,286.71,286.59,285.71,285.65,285.46,284.96
150923,315.9,293.27,286.71,286.59,285.71,285.65,285.46,284.9
151061,315.96,293.27,286.71,286.59,285.71,285.65,285.4,284.9
151198,315.96,293.27,286.71,286.59,285.71,285.65,285.4,284.9
151335,316.03,293.27,286.71,286.59,285.71,285.71,285.46,284.9
151473,316.03,293.34,286.71,286.59,285.71,285.71,285.46,284.9
151610,316.03,293.34,286.78,286.59,285.71,285.71,285.46,285.03
151748,316.09,293.34,286.78,286.65,285.71,285.71,285.46,285.03
151885,316.09,293.34,286.78,286.65,285.71,285.65,285.46,284.96
152023,316.09,293.34,286.71,286.65,285.71,285.71,285.46,284.96
152160,316.09,293.34,286.71,286.65,285.71,285.71,285.46,284.96
152297,316.09,293.34,286.78,286.59,285.71,285.65,285.4,284.96
152435,316.09,293.34,286.78,286.59,285.71,285.65,285.4,284.96
152572,316.09,293.34,286.78,286.65,285.71,285.71,285.4,284.96
152710,316.15,293.4,286.78,286.65,285.71,285.71,285.4,284.96
152847,316.15,293.46,286.78,286.65,285.71,285.71,285.46,284.96
152984,316.09,293.46,286.71,286.65,285.71,285.71,285.46,284.9
153122,316.09,293.4,286.71,286.59,285.71,285.65,285.46,284.9
153260,316.15,293.4,286.71,286.59,285.71,285.59,285.4,284.96
153397,316.15,293.46,286.71,286.65,285.71,285.59,285.4,284.96
153534,316.15,293.46,286.71,286.65,285.71,285.65,285.46,284.96
153671,316.09,293.46,286.71,286.65,285.71,285.65,285.46,284.96
153809,316.09,293.46,286.71,286.65,285.71,285.65,285.4,284.9
153947,315.96,293.46,286.65,286.65,285.78,285.65,285.4,284.9
154084,315.96,293.46,286.65,286.65,285.78,285.71,285.4,284.9
154221,315.96,293.46,286.59,286.65,285.71,285.71,285.4,284.96
154358,315.96,293.52,286.59,286.71,285.71,285.71,285.46,284.96
154497,315.96,293.52,286.65,286.71,285.71,285.71,285.46,284.96
154634,315.96,293.52,286.65,286.65,285.71,285.65,285.46,284.96
154771,316.03,293.59,286.65,286.65,285.71,285.71,285.46,285.03
154908,315.9,293.59,286.71,286.65,285.71,285.71,285.46,285.03
155045,315.9,293.59,286.71,286.65,285.78,285.71,285.46,285.03
155184,315.96,293.59,286.71,286.71,285.71,285.71,285.46,285.03
155321,315.96,293.59,286.71,286.71,285.71,285.65,285.46,285.03
155458,316.03,293.59,286.71,286.71,285.78,285.65,285.46,285.03
155595,316.03,293.59,286.71,286.71,285.78,285.65,285.4,285.03
155732,316.03,293.59,286.71,286.65,285.71,285.65,285.46,285.03
155871,316.03,293.59,286.71,286.65,285.71,285.71,285.46,285.03
156008,315.96,293.59,286.71,286.65,285.71,285.65,285.4,285.03
156145,315.71,293.59,286.71,286.71,285.71,285.65,285.4,285.03
156282,315.71,293.59,286.71,286.71,285.78,285.71,285.46,285.03
156420,315.4,293.59,286.71,286.71,285.71,285.71,285.46,284.96
156558,315.4,293.59,286.65,286.71,285.71,285.65,285.46,284.96
156695,315.21,293.52,286.65,286.65,285.78,285.65,285.46,285.03
156832,315.21,293.52,286.65,286.65,285.78,285.71,285.46,285.03
156969,315.15,293.52,286.65,286.71,285.71,285.71,285.46,285.03
157107,315.15,293.52,286.65,286.71,285.71,285.65,285.46,285.03
157245,315.03,293.59,286.65,286.65,285.71,285.65,285.46,285.03
157382,314.9,293.59,286.65,286.65,285.71,285.65,285.46,284.96
157519,314.9,293.59,286.65,286.65,285.71,285.65,285.46,284.96
157657,314.84,293.59,286.65,286.65,285.71,285.65,285.46,285.03
157794,314.84,293.59,286.65,286.65,285.71,285.65,285.46,285.03
157932,314.84,293.59,286.65,286.65,285.71,285.65,285.46,284.96
158069,314.84,293.59,286.65,286.71,285.71,285.71,285.46,285.03
158206,314.9,293.59,286.65,286.71,285.78,285.71,285.46,285.03
158344,314.9,293.59,286.71,286.71,285.78,285.65,285.46,284.96
158481,314.96,293.59,286.65,286.71,285.71,285.65,285.46,284.96
158619,314.96,293.59,286.65,286.71,285.71,285.65,285.46,285.03
158756,314.96,293.59,286.65,286.78,285.71,285.65,285.46,285.03
158894,314.9,293.65,286.65,286.78,285.71,285.65,285.46,284.96
159031,314.9,293.65,286.71,286.71,285.78,285.65,285.46,284.96
159168,314.84,293.59,286.71,286.71,285.78,285.65,285.46,284.96
159306,314.84,293.65,286.71,286.71,285.78,285.65,285.4,284.96
159443,314.71,293.65,286.71,286.71,285.78,285.65,285.4,284.96
159581,314.71,293.65,286.71,286.71,285.78,285.71,285.4,284.96
159718,314.65,293.65,286.71,286.71,285.71,285.65,285.4,284.96
159855,314.59,293.71,286.71,286.78,285.71,285.65,285.4,284.96
159993,314.59,293.71,286.71,286.78,285.78,285.65,285.4,284.96
160131,314.59,293.71,286.71,286.71,285.78,285.65,285.4,285.03
160268,314.59,293.71,286.71,286.71,285.71,285.65,285.4,284.96
160405,314.59,293.71,286.71,286.71,285.71,285.65,285.4,284.96
160542,314.59,293.71,286.71,286.71,285.71,285.71,285.4,285.03
160679,314.4,293.71,286.71,286.78,285.71,285.71,285.46,285.03
160818,314.21,293.71,286.71,286.71,285.78,285.65,285.46,284.96
160955,314.21,293.71,286.71,286.71,285.78,285.71,285.4,284.96
161092,314.09,293.71,286.71,286.78,285.78,285.71,285.4,284.96
161229,314.09,293.71,286.71,286.78,285.71,285.65,285.4,285.03
161367,314.03,293.71,286.71,286.71,285.71,285.65,285.4,285.03
161505,314.03,293.77,286.71,286.71,285.78,285.65,285.46,285.03
161642,313.9,293.77,286.65,286.71,285.78,285.65,285.46,285.03
161779,313.9,293.77,286.65,286.71,285.78,285.71,285.46,284.96
161916,313.84,293.77,286.71,286.71,285.78,285.71,285.46,284.96
162054,313.84,293.77,286.71,286.71,285.71,285.65,285.46,284.96
162192,313.84,293.77,286.71,286.71,285.78,285.65,285.4,285.03
162329,313.84,293.77,286.71,286.71,285.78,285.65,285.4,285.03
162466,313.84,293.84,286.71,286.71,285.71,285.71,285.46,284.96
162604,313.84,293.84,286.71,286.71,285.71,285.71,285.46,284.96
162741,313.84,293.84,286.71,286.71,285.71,285.65,285.46,284.96
162879,313.78,293.84,286.71,286.71,285.71,285.65,285.46,284.96
163016,313.78,293.84,286.71,286.78,285.71,285.65,285.46,285.03
163153,313.78,293.84,286.71,286.71,285.71,285.65,285.4,284.96
163291,313.71,293.84,286.71,286.71,285.71,285.65,285.4,284.96
163428,313.71,293.84,286.71,286.71,285.71,285.65,285.46,284.96
163566,313.65,293.84,286.71,286.71,285.78,285.65,285.46,284.96
163703,313.65,293.84,286.71,286.71,285.71,285.65,285.4,284.96
163841,313.59,293.84,286.71,286.71,285.71,285.65,285.4,284.96
163978,313.59,293.84,286.71,286.71,285.71,285.65,285.4,284.96
164115,313.59,293.84,286.71,286.71,285.71,285.65,285.4,284.96
164253,313.59,293.84,286.71,286.71,285.78,285.65,285.4,284.96
164390,313.46,293.84,286.71,286.71,285.78,285.65,285.46,284.96
164528,313.4,293.84,286.71,286.71,285.71,285.65,285.46,284.96
164665,313.4,293.84,286.71,286.71,285.71,285.65,285.4,284.96
164802,313.34,293.84,286.78,286.78,285.78,285.65,285.4,284.96
164940,313.34,293.84,286.78,286.78,285.78,285.65,285.4,284.96
165078,313.28,293.84,286.71,286.71,285.71,285.65,285.4,284.96
165215,313.28,293.84,286.78,286.71,285.71,285.65,285.46,285.03
165352,313.15,293.84,286.78,286.71,285.71,285.65,285.46,284.96
165489,313.15,293.84,286.71,286.78,285.71,285.71,285.4,284.96
165627,313.15,293.84,286.71,286.78,285.71,285.71,285.4,284.96
165765,313.09,293.9,286.78,286.71,285.78,285.65,285.4,284.96
165902,313.09,293.9,286.78,286.71,285.78,285.65,285.46,284.96
166039,313.03,293.9,286.71,286.71,285.78,285.65,285.46,284.96
166176,313.03,293.9,286.78,286.71,285.78,285.65,285.4,284.96
166315,313.03,293.9,286.78,286.78,285.71,285.65,285.4,284.96
166452,313.03,293.9,286.78,286.78,285.71,285.65,285.4,284.96
166589,312.96,293.9,286.78,286.71,285.71,285.65,285.4,284.96
166726,312.84,293.9,286.78,286.71,285.78,285.71,285.4,284.96
166863,312.84,293.9,286.78,286.71,285.78,285.71,285.4,284.96
167002,312.84,293.9,286.78,286.71,285.71,285.65,285.4,284.96
167139,312.84,293.9,286.78,286.71,285.71,285.65,285.34,284.96
167276,312.71,293.9,286.78,286.71,285.78,285.65,285.34,284.96
167413,312.71,293.9,286.71,286.78,285.78,285.65,285.4,284.96
167550,312.59,293.96,286.71,286.78,285.71,285.65,285.4,284.96
167689,312.59,293.9,286.71,286.71,285.71,285.71,285.4,284.96
167826,312.65,293.9,286.71,286.71,285.78,285.71,285.4,284.96
167963,312.53,293.96,286.78,286.71,285.78,285.65,285.4,284.96
168100,312.53,293.96,286.78,286.78,285.78,285.65,285.4,284.96
168238,312.46,293.96,286.78,286.78,285.71,285.65,285.4,284.9
168376,312.46,293.96,286.78,286.78,285.71,285.65,285.4,284.9
168513,312.4,293.96,286.78,286.78,285.71,285.59,285.4,284.96
168650,312.4,293.96,286.71,286.78,285.71,285.59,285.4,284.96
168787,312.4,293.96,286.71,286.78,285.71,285.59,285.4,284.96
168925,312.4,293.96,286.71,286.71,285.71,285.59,285.4,284.96
169063,312.34,293.96,286.78,286.71,285.71,285.59,285.4,284.96
169200,312.21,294.02,286.78,286.78,285.71,285.59,285.34,284.96
169337,312.21,294.02,286.78,286.78,285.71,285.59,285.34,284.96
169475,312.21,294.02,286.78,286.71,285.71,285.65,285.34,284.96
169612,312.21,294.02,286.71,286.71,285.71,285.65,285.4,284.96
169750,312.15,294.02,286.71,286.71,285.78,285.65,285.4,284.96
169887,312.15,294.02,286.71,286.71,285.78,285.65,285.4,284.96
170024,312.03,294.02,286.71,286.78,285.71,285.65,285.4,284.96
170162,311.96,294.02,286.71,286.71,285.71,285.65,285.4,284.96
170299,311.96,294.02,286.71,286.71,285.71,285.65,285.4,285.03
170437,311.84,294.02,286.71,286.78,285.71,285.59,285.4,284.96
170574,311.84,294.02,286.71,286.78,285.71,285.59,285.4,284.96
170712,311.78,294.02,286.71,286.78,285.71,285.59,285.4,284.96
170849,311.78,294.02,286.71,286.78,285.78,285.59,285.4,284.96
170986,311.78,294.02,286.71,286.71,285.71,285.59,285.4,284.96
171124,311.78,294.02,286.71,286.71,285.71,285.59,285.4,284.96
171261,311.59,294.02,286.71,286.71,285.71,285.59,285.4,284.96
171399,311.53,294.02,286.71,286.71,285.71,285.65,285.4,284.96
171536,311.53,294.02,286.65,286.71,285.71,285.65,285.4,284.96
171673,311.46,294.02,286.71,286.71,285.71,285.65,285.4,284.96
171810,311.46,294.02,286.71,286.78,285.71,285.65,285.4,284.96
171949,311.34,294.02,286.71,286.78,285.71,285.59,285.4,284.96
172086,311.34,294.02,286.71,286.78,285.71,285.59,285.4,284.96
172223,311.34,294.02,286.71,286.78,285.71,285.65,285.4,284.96
172360,311.34,294.02,286.71,286.78,285.78,285.65,285.4,284.9
172498,311.21,294.02,286.71,286.71,285.71,285.65,285.4,284.9
172636,311.15,294.02,286.71,286.71,285.71,285.59,285.4,284.9
172773,311.15,294.02,286.71,286.71,285.71,285.59,285.4,284.9
172910,311.03,294.02,286.71,286.71,285.71,285.59,285.4,284.9
173047,311.03,294.02,286.71,286.78,285.71,285.59,285.4,284.9
173185,311.03,294.02,286.78,286.78,285.71,285.65,285.4,284.9
173323,311.03,294.02,286.78,286.78,285.71,285.65,285.4,284.9
173460,310.96,294.02,286.71,286.78,285.71,285.65,285.4,284.9
173597,310.96,294.02,286.71,286.78,285.71,285.59,285.4,284.96
173734,310.96,294.02,286.71,286.78,285.71,285.59,285.4,284.96
173872,310.84,294.02,286.71,286.78,285.71,285.65,285.34,284.96
174010,310.84,294.02,286.71,286.78,285.71,285.65,285.34,284.96
174147,310.78,294.02,286.71,286.71,285.71,285.59,285.34,284.96
174284,310.78,294.02,286.71,286.71,285.78,285.59,285.4,284.96
174422,310.71,294.02,286.78,286.71,285.78,285.59,285.4,284.9
174559,310.71,294.02,286.71,286.71,285.71,285.59,285.34,284.9
174697,310.65,294.02,286.71,286.71,285.71,285.65,285.34,284.9
